row_number,company_name,cin,category,state,aum_cr,raw_url,search_source,outcome,score,evidence,validated_url,reject_reason,timestamp
7542,Sirmour Financial Services Limited,,,,N/A,https://www.sirmour.in/,direct_domain,FALSE_MATCH,0,,,Insufficient evidence (score 0/100),2026-02-15T08:04:55.948137
7543,Sirohi Home Products (P) Ltd,,,,N/A,https://sirohihpl.com/,serper,OFFICIAL_WEBSITE_FOUND,80,"Company name on page (100% match) | Corporate email @sirohihpl.com | Ownership signals: ['about us', 'contact us', 'login'] | Industry keyword: 'loan' | Company name in title (95%)",https://sirohihpl.com/,,2026-02-15T08:05:01.679809
7544,"Sirohi Investment Limited,",,,,N/A,,,URL_NOT_FOUND,0,,,,2026-02-15T08:05:10.509922
7545,Sirohia Finvest Co (P) Ltd,,,,N/A,,,URL_NOT_FOUND,0,,,,2026-02-15T08:05:18.019979
7546,Sirohia Properties & Trading Co (P) Ltd,,,,N/A,https://www.sirohia.com/,serper,REVIEW_REQUIRED,40,"Corporate email @sirohia.com | Ownership signals: ['about us', 'contact us', 'management team'] | Industry keyword: 'invest'",,,2026-02-15T08:05:25.208591
7547,Sirsa Deposits And Advances  Ltd,,,,N/A,https://www.sirsadepositsadvances.com/about.html,serper,OFFICIAL_WEBSITE_FOUND,80,"Company name on page (100% match) | Regulatory text: 'reserve bank of india' | Ownership signals: ['about us', 'contact us', 'apply now'] | Industry keyword: 'nbfc'",https://www.sirsadepositsadvances.com/about.html,,2026-02-15T08:05:34.470673
7548,Sita Bhagwat Investment & Finance Ltd.,,,,N/A,,,URL_NOT_FOUND,0,,,,2026-02-15T08:05:42.649933
7549,Sita Enterprises Ltd.,,,,N/A,https://www.sitaenterprises.com/,direct_domain,OFFICIAL_WEBSITE_FOUND,90,Company name on page (100% match) | Regulatory text: 'reserve bank of india' | Corporate email @sitaenterprises.com | Industry keyword: 'nbfc' | Company name in title (59%),https://www.sitaenterprises.com/,,2026-02-15T08:05:50.214838
7550,Sita Investment Company Limited,,,,N/A,https://www.sitacompany.com/,direct_domain,FALSE_MATCH,0,,,Insufficient evidence (score 0/100),2026-02-15T08:05:55.238107
7551,Sita Nirman (P) Ltd,,,,N/A,,,URL_NOT_FOUND,0,,,,2026-02-15T08:05:58.301088
7552,Sital Leasing & Finance Ltd.,,,,N/A,https://sitalincense.com/,direct_domain,REVIEW_REQUIRED,40,Company name on page (100% match) | Industry keyword: 'emi',,,2026-02-15T08:06:06.138946
7553,Sital Mercantile & Credit Pvt. Ltd.,,,,N/A,https://sitalleasingfinance.com/,serper,FALSE_MATCH,25,"Ownership signals: ['about us', 'contact us', 'management team'] | Industry keyword: 'rbi'",,Insufficient evidence (score 25/100),2026-02-15T08:06:21.252472
7554,Sitalsat Traders (P) Ltd,,,,N/A,,,URL_NOT_FOUND,0,,,,2026-02-15T08:06:32.979112
7555,Sitara Fincom Pvt Ltd,,,,N/A,https://sitarait.com/,serper,REVIEW_REQUIRED,42,"Corporate email @sitarait.com | Partial ownership signals: ['about us', 'contact us'] | Industry keyword: 'nbfc' | Company name in title (59%)",,,2026-02-15T08:06:40.900881
7556,Sitaram Investment  Limited,,,,N/A,https://www.sitaram.com/,direct_domain,FALSE_MATCH,0,,,Insufficient evidence (score 0/100),2026-02-15T08:06:49.827367
7557,Sitashri Trading and Finance Private Limited,,,,N/A,,,URL_NOT_FOUND,0,,,,2026-02-15T08:06:54.525402
7558,Sitnem Trading and Investment Private Limited (Formerly known as Sitnem Investment & Finance Private Limited ),,,,N/A,,,URL_NOT_FOUND,0,,,,2026-02-15T08:07:02.271321
7559,Siva Finvest Private Limited,,,,N/A,https://www.sivafinvest.com/,direct_domain,FALSE_MATCH,0,,,Insufficient evidence (score 0/100),2026-02-15T08:07:09.171747
7560,Sivagami Holdings Private Ltd,,,,N/A,,,URL_NOT_FOUND,0,,,,2026-02-15T08:07:13.051950
7561,Sivog Marketing (P) Ltd,,,,N/A,,,URL_NOT_FOUND,0,,,,2026-02-15T08:07:21.771211
7562,Siyat Holdings Private Limited,,,,N/A,https://www.siyatholdings.com/,direct_domain,OFFICIAL_WEBSITE_FOUND,82,"Company name on page (100% match) | Regulatory text: 'non-banking financial company' | Partial ownership signals: ['about us', 'contact us'] | Industry keyword: 'non-banking' | Company name in title (100%)",https://www.siyatholdings.com/,,2026-02-15T08:07:29.142400
7563,SJFMC Capital Limited (Formerly known as S. J. Financial and Management Consultants Limited),,,,N/A,http://ww17.sjfmc.com/,direct_domain,FALSE_MATCH,0,,,Insufficient evidence (score 0/100),2026-02-15T08:07:33.637183
7564,Ska Consultancy Services (P) Ltd,,,,N/A,https://ska-consultancy-services-pvt-ltd.charteredone.com/U74140WB1988PTC043740,serper,OFFICIAL_WEBSITE_FOUND,77,"Company name on page (100% match) | Registered office address found | Partial ownership signals: ['registered office', 'login'] | Industry keyword: 'rbi' | Company name in title (79%)",https://ska-consultancy-services-pvt-ltd.charteredone.com/U74140WB1988PTC043740,,2026-02-15T08:07:45.626614
7565,SKA Stock  &  Share Brokings Pvt. Ltd.,,,,N/A,https://theska.in/our-team/,serper,OFFICIAL_WEBSITE_FOUND,80,"Company name on page (60% match) | Corporate email @shareindia.com | Ownership signals: ['about us', 'contact us', 'our team'] | Industry keyword: 'nbfc' | LinkedIn company page linked",https://www.shareindia.com/overview,,2026-02-15T08:07:53.100723
7566,Skar Securities Pvt.Ltd.,,,,N/A,https://skar.co.in/,serper,REVIEW_REQUIRED,57,Company name on page (65% match) | Partial ownership signals: ['about us'] | Industry keyword: 'financial services' | Company name in title (65%),,,2026-02-15T08:08:05.145373
7567,Skcs Finvest Pvt. Ltd.,,,,N/A,,,URL_NOT_FOUND,0,,,,2026-02-15T08:08:15.034419
7568,SKG Fiscals Ltd,,,,N/A,https://skgah.com/the-company/,serper,FALSE_MATCH,32,"Corporate email @skgah.com | Partial ownership signals: ['about us', 'login'] | Industry keyword: 'nbfc'",,Insufficient evidence (score 32/100),2026-02-15T08:08:22.663639
7569,SKJ Investments Private Limited,,,,N/A,https://skjwealth.in/,serper,REVIEW_REQUIRED,55,"Company name on page (100% match) | Ownership signals: ['about us', 'contact us', 'login'] | Industry keyword: 'rbi'",,,2026-02-15T08:08:37.079506
7570,Skoda Trexim (P) Ltd,,,,N/A,,,URL_NOT_FOUND,0,,,,2026-02-15T08:09:17.746616
7571,Skoll Merchandise Pvt Ltd,,,,N/A,,,URL_NOT_FOUND,0,,,,2026-02-15T08:09:26.143501
7572,SKP Investments Pvt Ltd,,,,N/A,https://www.skpsecurities.com/,serper,OFFICIAL_WEBSITE_FOUND,90,"Company name on page (100% match) | Registered office address found | Corporate email @skpsecurities.com | Ownership signals: ['contact us', 'board of directors', 'grievance'] | Industry keyword: 'investment'",https://www.skpsecurities.com/,,2026-02-15T08:09:34.658759
7573,SKP Leasing Limited,,,,N/A,,,URL_NOT_FOUND,0,,,,2026-02-15T08:09:49.044312
7574,SKS Fincap Private Limited (Formerly Penguine Exim Pvt Ltd),,,,N/A,https://www.sksindia.com/,serper,FALSE_MATCH,0,,,HTTP 408,2026-02-15T08:10:44.297351
7575,Skunk Agents Pvt Ltd,,,,N/A,,,URL_NOT_FOUND,0,,,,2026-02-15T08:11:05.625723
7576,Skunk Services Pvt. Ltd,,,,N/A,https://skunk.com/,direct_domain,FALSE_MATCH,0,,,Insufficient evidence (score 0/100),2026-02-15T08:11:14.495246
7577,Sky Limit International Finance Ltd.,,,,N/A,https://en.skylimit.com/?first_visit=1,direct_domain,REVIEW_REQUIRED,47,Company name on page (100% match) | Partial ownership signals: ['contact us'] | Industry keyword: 'finance',,,2026-02-15T08:11:20.766399
7578,Skyland Vincom Pvt Ltd,,,,N/A,,,URL_NOT_FOUND,0,,,,2026-02-15T08:12:13.917125
7579,Skylark Commerce Pvt Ltd,,,,N/A,https://skylarkindia.co.in/,serper,REVIEW_REQUIRED,45,"Company name on page (100% match) | Ownership signals: ['about us', 'contact us', 'our team']",,,2026-02-15T08:12:22.062431
7580,Skymark Leasing & Finance Ltd.,,,,N/A,https://www.skymark.com/,direct_domain,FALSE_MATCH,30,Company name on page (100% match),,Insufficient evidence (score 30/100),2026-02-15T08:12:31.460007
7581,Skyrise Credit & Marketing Limited,,,,N/A,https://skyrisemarketing.com/,direct_domain,OFFICIAL_WEBSITE_FOUND,80,"Company name on page (100% match) | Corporate email @skyrisemarketing.com | Ownership signals: ['about us', 'contact us', 'privacy policy'] | Industry keyword: 'rbi' | LinkedIn company page linked",https://skyrisemarketing.com/,,2026-02-15T08:12:37.350798
7582,Slbp Finance Pvt.Ltd.,,,,N/A,,,URL_NOT_FOUND,0,,,,2026-02-15T08:12:47.959282
7583,Slow & Sound Electronics (P) Ltd,,,,N/A,,,URL_NOT_FOUND,0,,,,2026-02-15T08:13:21.860075
7584,Slv Finvest Limited,,,,N/A,https://slvfinserve.in/,serper,OFFICIAL_WEBSITE_FOUND,72,"Company name on page (100% match) | Corporate email @slvfinserve.in | Partial ownership signals: ['contact us', 'our team'] | Industry keyword: 'loan' | Company name in title (61%)",https://slvfinserve.in/,,2026-02-15T08:13:37.738763
7585,Sm Finlease Ltd,,,,N/A,https://www.finlease.com/,direct_domain,FALSE_MATCH,0,,,Insufficient evidence (score 0/100),2026-02-15T08:13:49.364038
7586,SM Square Credit Services Private Limited,,,,N/A,https://squareup.com/us/en,direct_domain,REVIEW_REQUIRED,40,Company name on page (100% match) | Industry keyword: 'emi',,,2026-02-15T08:13:51.075141
7587,Smark Securities Ltd.,,,,N/A,,,URL_NOT_FOUND,0,,,,2026-02-15T08:13:54.108821
7588,Smart Credit India Finance Limited,,,,N/A,https://global.smart.com,direct_domain,FALSE_MATCH,30,Company name on page (100% match),,Insufficient evidence (score 30/100),2026-02-15T08:14:02.185617
7589,Smart Dealers (P) Ltd,,,,N/A,https://nl.smart.com/nl/,serper,FALSE_MATCH,10,Industry keyword: 'leasing',,Insufficient evidence (score 10/100),2026-02-15T08:14:07.274470
7590,Smart Finsec Limited,,,,N/A,https://www.smartfinsec.com/,serper,FALSE_MATCH,0,,,HTTP 503,2026-02-15T08:14:41.668159
7591,Smart Leasing Ltd.,,,,N/A,https://global.smart.com,direct_domain,FALSE_MATCH,30,Company name on page (100% match),,Insufficient evidence (score 30/100),2026-02-15T08:14:47.701528
7592,Smart Prism Fincap Private Limited,,,,N/A,https://www.smartprism.com/,direct_domain,FALSE_MATCH,0,,,Insufficient evidence (score 0/100),2026-02-15T08:14:50.675853
7593,Smart Technologies (P) Ltd,,,,N/A,https://www.smarttechnologies.in/,direct_domain,REVIEW_REQUIRED,55,Company name on page (100% match) | Corporate email @smarttechnologies.in | Company name in title (67%),,,2026-02-15T08:14:53.943870
7594,Smart Voice Dealcomm (P) Ltd,,,,N/A,,,URL_NOT_FOUND,0,,,,2026-02-15T08:15:10.629366
7595,Smb Securities Pvt. Ltd.,,,,N/A,https://www.smblk.com/annualreportpdffiles/audited-financial-statements-as-of-31-12-2024.pdf,serper,FALSE_MATCH,0,,,PDF file URL,2026-02-15T08:15:44.282667
7596,Smeintellect Growth Capital Private Limited,,,,N/A,https://smeintellect.in/,serper,OFFICIAL_WEBSITE_FOUND,90,"Company name on page (100% match) | Corporate email @smeintellect.in | Ownership signals: ['about us', 'contact us', 'privacy policy'] | Industry keyword: 'loan' | LinkedIn company page linked | Company name in title (60%)",https://smeintellect.in/,,2026-02-15T08:16:31.659621
7597,SMFG India Credit Company Limited (Formerly known as Fullerton India Credit Company Limited),,,,N/A,https://assets.smfgindiacredit.com/sites/default/files/SMICC-NCD-GID-IM.pdf?VersionId=fxOBNhneGun87gZb4tDE5N1ga7LmGbUh,serper,REVIEW_REQUIRED,65,Company name on page (67% match) | Regulatory text: 'non-banking financial company' | Industry keyword: 'nbfc',,,2026-02-15T08:16:38.409748
7598,Smile Finvest Pvt. Ltd,,,,N/A,,,URL_NOT_FOUND,0,,,,2026-02-15T08:16:43.734927
7599,Smita Financial Services Pvt. Ltd,,,,N/A,https://www.smita.co.in/,direct_domain,FALSE_MATCH,0,,,Insufficient evidence (score 0/100),2026-02-15T08:16:52.066638
7600,Smita Properties & Investments P Ltd,,,,N/A,https://www.smitainvestment.com/,serper,REVIEW_REQUIRED,65,"Registered office address found | Ownership signals: ['about us', 'contact us', 'privacy policy'] | Industry keyword: 'finance' | LinkedIn company page linked | Company name in title (56%)",,,2026-02-15T08:17:25.192849
7601,Smiti Holding and Trading Company Private Limited,,,,N/A,https://www.quickcompany.in/company/smiti-holding-and-trading-company-private-limited,serper,REVIEW_REQUIRED,47,"Company name on page (100% match) | Partial ownership signals: ['contact us', 'login'] | Industry keyword: 'loan'",,,2026-02-15T08:17:36.065992
7602,Smitsagar Tracon  Pvt Ltd,,,,N/A,,,URL_NOT_FOUND,0,,,,2026-02-15T08:17:44.245348
7603,Smrity Securities Pvt Ltd,,,,N/A,,,URL_NOT_FOUND,0,,,,2026-02-15T08:17:53.800037
7604,SMRK Investment & Finance Private Limited,,,,N/A,https://www.smrk.com/,direct_domain,REVIEW_REQUIRED,52,Company name on page (100% match) | Corporate email @smrk.com | Partial ownership signals: ['contact us'],,,2026-02-15T08:18:02.535026
7605,Sms Holdings Pvt.Ltd,,,,N/A,https://smsholdings.com/,serper,OFFICIAL_WEBSITE_FOUND,82,"Company name on page (86% match) | Corporate email @smsholdings.com | Partial ownership signals: ['contact us', 'careers'] | Industry keyword: 'investment' | LinkedIn company page linked | Company name in title (86%)",https://smsholdings.com/,,2026-02-15T08:18:11.076105
7606,Snapmint Financial Services Private Limited,,,,N/A,https://snapmint.com:443/,direct_domain,FALSE_MATCH,0,,,DNS resolution failed,2026-02-15T08:18:31.964212
7607,Snapshot Tradelink (P) Ltd (Name as per MCA - Snapshot Media Private Limited),,,,N/A,,,URL_NOT_FOUND,0,,,,2026-02-15T08:18:33.310190
7608,Sneha Viniyog And Fincorp Private Limited (Formerly - Sneha Viniyog & Promoters Private Limited) (Name as per MCA - Fast Capital Private Limited),,,,N/A,,,URL_NOT_FOUND,0,,,,2026-02-15T08:18:40.244503
7609,Snehapusph Marketing Pvt Ltd,,,,N/A,,,URL_NOT_FOUND,0,,,,2026-02-15T08:18:47.328340
7610,Snehdeep Finance  Pvt.Ltd.,,,,N/A,https://www.snehdeep.com/,direct_domain,FALSE_MATCH,7,Partial ownership signals: ['about us'],,Insufficient evidence (score 7/100),2026-02-15T08:18:55.653731
7611,Snehrekha Credit (P) Ltd.,,,,N/A,,,URL_NOT_FOUND,0,,,,2026-02-15T08:19:03.296867
7612,SNG Fincap Private Limited,,,,N/A,https://sngpartners.in/outside_perspective/rbi-consolidated-nfb-facilities-2025/,serper,REVIEW_REQUIRED,60,"Regulatory text: 'reserve bank of india' | Ownership signals: ['about us', 'contact us', 'privacy policy'] | Industry keyword: 'nbfc' | LinkedIn company page linked",,,2026-02-15T08:19:10.329280
7613,SNK Investments Private Limited (formerly Persepolis Investment Company Private Limited),,,,N/A,https://www.snkinvestments.com/,direct_domain,FALSE_MATCH,10,Industry keyword: 'investment',,Insufficient evidence (score 10/100),2026-02-15T08:19:26.337330
7614,Snow White Metal Industries Ltd,,,,N/A,https://www.snowwhite.com/,direct_domain,FALSE_MATCH,0,,,Insufficient evidence (score 0/100),2026-02-15T08:19:29.807627
7615,Snowtex Tradelink (P) Ltd,,,,N/A,,,URL_NOT_FOUND,0,,,,2026-02-15T08:19:34.825502
7616,Snowtex Trexim Pvt Ltd,,,,N/A,,,URL_NOT_FOUND,0,,,,2026-02-15T08:19:42.416883
7617,Soaltee Finance & Leasing Ltd.,,,,N/A,,,URL_NOT_FOUND,0,,,,2026-02-15T08:19:51.061158
7618,Sobhagya Holdings (P) Ltd,,,,N/A,https://www.sobhagyacapital.com/,serper,FALSE_MATCH,25,"Ownership signals: ['about us', 'contact us', 'our team'] | Industry keyword: 'rbi'",,Insufficient evidence (score 25/100),2026-02-15T08:20:00.896368
7619,Socrato Capital Private Limited,,,,N/A,https://www.socrato.com/,direct_domain,REVIEW_REQUIRED,55,"Company name on page (100% match) | Ownership signals: ['terms of service', 'customer login', 'login'] | Industry keyword: 'emi'",,,2026-02-15T08:20:10.246214
7620,Sohini Tie-Up (P) Ltd,,,,N/A,,,URL_NOT_FOUND,0,,,,2026-02-15T08:20:21.843949
7621,Sojatia Auto Finance Pvt. Ltd.,,,,N/A,https://sojatia-farms-private-limited.charteredone.com/U15490MP2016PTC040795,serper,REVIEW_REQUIRED,67,"Company name on page (100% match) | Registered office address found | Partial ownership signals: ['registered office', 'login'] | Industry keyword: 'rbi'",,,2026-02-15T08:20:29.541565
7622,Solanki Texcom (P) Ltd,,,,N/A,,,URL_NOT_FOUND,0,,,,2026-02-15T08:20:37.857425
7623,Solar Electronics  Pvt.  Ltd.,,,,N/A,https://solarelectronics.in/,direct_domain,REVIEW_REQUIRED,40,Company name on page (67% match) | LinkedIn company page linked,,,2026-02-15T08:20:45.489531
7624,Solar Mercantiles (P) Ltd,,,,N/A,https://sunorasolar.com/list-of-banks-for-a-loan-for-solar-power-plant/,serper,OFFICIAL_WEBSITE_FOUND,70,"Registered office address found | Corporate email @sunorasolar.com | Ownership signals: ['about us', 'contact us', 'our team'] | Industry keyword: 'rbi' | LinkedIn company page linked",https://sunorasolar.com/list-of-banks-for-a-loan-for-solar-power-plant/,,2026-02-15T08:21:03.090556
7625,Solemn Finance & Leasing Pvt. Ltd.,,,,N/A,https://www.solemn.in/,direct_domain,REVIEW_REQUIRED,40,Company name on page (67% match) | Company name in title (67%),,,2026-02-15T08:21:14.842159
7626,Soleos Finance Private Limited (formerly known as Khetan Trexcon Private Limited),,,,N/A,https://soleos.com/,direct_domain,FALSE_MATCH,35,Corporate email @soleos.com | Industry keyword: 'emi' | LinkedIn company page linked,,Insufficient evidence (score 35/100),2026-02-15T08:21:35.250040
7627,Solex Commercial and Credit Pvt. Ltd.,,,,N/A,https://www.solexcmclcredit.com/,serper,REVIEW_REQUIRED,57,Company name on page (100% match) | Partial ownership signals: ['our team'] | Industry keyword: 'loan' | Company name in title (85%),,,2026-02-15T08:21:46.736378
7628,Solfin Sustainable Finance Private Limited (Earlier known as Dhanvikas Fiscal Services Private Limited,,,,N/A,https://solfin.co.in/,serper,FALSE_MATCH,35,Corporate email @solfin.co.in | Industry keyword: 'loan' | LinkedIn company page linked,,Insufficient evidence (score 35/100),2026-02-15T08:21:53.996891
7629,Solomon Capital Private Limited,,,,N/A,https://solomonfintech.com/privacy-policy.html,serper,OFFICIAL_WEBSITE_FOUND,100,"Company name on page (100% match) | Registered office address found | Regulatory text: 'nbfc registered' | Ownership signals: ['about us', 'contact us', 'privacy policy'] | Industry keyword: 'nbfc' | Company name in title (100%)",https://solomonfintech.com/privacy-policy.html,,2026-02-15T08:22:03.752741
7630,Som Construction And Developers Pvt Ltd.,,,,N/A,https://somprojects.co.in/wp-content/uploads/2025/08/Un-secured-Creditor-of-Som-Projects.pdf,serper,FALSE_MATCH,0,,,PDF file URL,2026-02-15T08:22:28.094892
7631,Som Credinvest (P) Ltd.,,,,N/A,https://somdattfin.com/about/,serper,REVIEW_REQUIRED,42,"Regulatory text: 'reserve bank of india' | Partial ownership signals: ['grievance', 'login'] | Industry keyword: 'nbfc'",,,2026-02-15T08:22:38.641164
