row_number,company_name,cin,category,state,aum_cr,raw_url,search_source,outcome,score,evidence,validated_url,reject_reason,timestamp
4520,Manali Properties  &  Finance  Pvt.  Ltd.,,,,N/A,https://www.manaliproperties.in/,direct_domain,FALSE_MATCH,20,Registered office address found,,Insufficient evidence (score 20/100),2026-02-15T07:45:59.423683
4521,Manappuram Asset Finance Ltd. Formerly Known As L F C Hire Purchase Company Ltd.,,,,N/A,https://www.manappuram.com/,serper,REVIEW_REQUIRED,50,"Corporate email @manappuram.com | Ownership signals: ['about us', 'contact us', 'management team'] | Industry keyword: 'nbfc' | LinkedIn company page linked",,,2026-02-15T07:46:11.867351
4522,Manappuram Finance Limited,,,,N/A,https://www.manappuram.com/,direct_domain,OFFICIAL_WEBSITE_FOUND,80,"Company name on page (100% match) | Corporate email @manappuram.com | Ownership signals: ['about us', 'contact us', 'management team'] | Industry keyword: 'nbfc' | LinkedIn company page linked",https://www.manappuram.com/,,2026-02-15T07:46:22.830547
4523,Manasvi Capital Pvt. Ltd.,,,,N/A,https://www.manasvi.com/,direct_domain,FALSE_MATCH,7,Partial ownership signals: ['contact us'],,Insufficient evidence (score 7/100),2026-02-15T07:46:28.908926
4524,Manav Commodities (P) Ltd,,,,N/A,,,URL_NOT_FOUND,0,,,,2026-02-15T07:46:54.422569
4525,Manav Investment & Trading Co.Ltd,,,,N/A,,,URL_NOT_FOUND,0,,,,2026-02-15T07:47:02.152995
4526,Manavata Vinimoy (P) Ltd,,,,N/A,,,URL_NOT_FOUND,0,,,,2026-02-15T07:47:10.004183
4527,Manavta Holdings Ltd,,,,N/A,,,URL_NOT_FOUND,0,,,,2026-02-15T07:47:17.870325
4528,Manba Finance Limited,,,,N/A,http://ww1.manba.com,direct_domain,FALSE_MATCH,30,Company name on page (100% match),,Insufficient evidence (score 30/100),2026-02-15T07:47:25.278354
4529,Manbhav Investments Pvt.Ltd .,,,,N/A,,,URL_NOT_FOUND,0,,,,2026-02-15T07:47:41.062404
4530,Manbhawani Investment Ltd,,,,N/A,https://www.manbhawani.com/,serper,FALSE_MATCH,0,,,HTTP 408,2026-02-15T07:47:48.959463
4531,Manchest Finpro (P) Ltd,,,,N/A,,,URL_NOT_FOUND,0,,,,2026-02-15T07:48:32.171915
4532,Manchin Fincon Pvt. Ltd.,,,,N/A,,,URL_NOT_FOUND,0,,,,2026-02-15T07:48:40.788536
4533,Mand Finance Ltd.,,,,N/A,https://www.mand.in/,direct_domain,FALSE_MATCH,0,,,Insufficient evidence (score 0/100),2026-02-15T07:48:48.601142
4534,Mandava Holdings Pvt. Ltd,,,,N/A,,,URL_NOT_FOUND,0,,,,2026-02-15T07:49:04.027753
4535,Mandirlay Distributors  Pvt.  Ltd.,,,,N/A,,,URL_NOT_FOUND,0,,,,2026-02-15T07:50:12.549582
4536,Mandpam Commercial Ltd.,,,,N/A,https://deeveecommercial.com/wp-content/uploads/2023/12/Deevee_shareholding-pattern.pdf,serper,FALSE_MATCH,0,,,PDF file URL,2026-02-15T07:50:22.220621
4537,Mandva Estate Development & Investments Company Private Limited,,,,N/A,,,URL_NOT_FOUND,0,,,,2026-02-15T07:50:27.922626
4538,Mandya Finance Co Ltd,,,,N/A,,,URL_NOT_FOUND,0,,,,2026-02-15T07:50:35.943675
4539,Mandyati Dealcom (P) Ltd,,,,N/A,,,URL_NOT_FOUND,0,,,,2026-02-15T07:51:21.193295
4540,Maneesha Finlease Limited.,,,,N/A,,,URL_NOT_FOUND,0,,,,2026-02-15T07:51:29.487292
4541,Mangal Credit And Fincorp Limited,,,,N/A,https://mangalfincorp.com/uploads/investor/Financial-Statements.pdf,serper,FALSE_MATCH,0,,,PDF file URL,2026-02-15T07:51:37.472438
4542,Mangal Keshav Capital Ltd.,,,,N/A,https://www.mangalkeshav.com/,direct_domain,REVIEW_REQUIRED,65,"Company name on page (100% match) | Ownership signals: ['about us', 'contact us', 'our team'] | Industry keyword: 'loan' | LinkedIn company page linked",,,2026-02-15T07:51:44.506878
4543,Mangal Savitri Investment Private Limited (Old Name: Bhuta Investment Pvt. Ltd.),,,,N/A,https://mangalfincorp.com/uploads/investor/a7f2a38fadaa5c0ebb4028c367858bd7.pdf,serper,FALSE_MATCH,0,,,PDF file URL,2026-02-15T07:51:46.875932
4544,Mangal Tea Marketing Ltd,,,,N/A,https://mangalchayghar.com/,serper,REVIEW_REQUIRED,52,"Company name on page (100% match) | Corporate email @mangalchayghar.com | Partial ownership signals: ['about us', 'contact us']",,,2026-02-15T07:51:54.371252
4545,Mangal Vehicle Finance Private Limited (Formerly Orange City Credit Capital Private Limited),,,,N/A,https://www.mangalfinance.com/,serper,FALSE_MATCH,0,,,HTTP 408,2026-02-15T07:52:03.434879
4546,Mangala Infin Ltd.,,,,N/A,https://mangalainfin.com/,direct_domain,REVIEW_REQUIRED,50,Company name on page (100% match) | Industry keyword: 'emi' | Company name in title (83%),,,2026-02-15T07:52:30.869761
4547,Mangalam Barter Pvt Ltd,,,,N/A,,,URL_NOT_FOUND,0,,,,2026-02-15T07:52:32.684925
4548,Mangalam Engineering Projects Ltd.,,,,N/A,https://www.mangalamengineering.com/,direct_domain,OFFICIAL_WEBSITE_FOUND,100,"Company name on page (100% match) | Registered office address found | Regulatory text: 'non-banking financial company' | Ownership signals: ['about us', 'contact us', 'board of directors'] | Industry keyword: 'nbfc' | Company name in title (100%)",https://www.mangalamengineering.com/,,2026-02-15T07:52:41.657784
4549,Mangalam Equity Management (P) Ltd,,,,N/A,,,URL_NOT_FOUND,0,,,,2026-02-15T07:52:42.949587
4550,Mangalam Finserv Private Limited,,,,N/A,https://www.mangalam.in/,direct_domain,FALSE_MATCH,0,,,Insufficient evidence (score 0/100),2026-02-15T07:52:52.417544
4551,Mangalam Industrial Finance Ltd,,,,N/A,,,URL_NOT_FOUND,0,,,,2026-02-15T07:52:55.190635
4552,Mangalam Viniyog (P) Ltd,,,,N/A,,,URL_NOT_FOUND,0,,,,2026-02-15T07:53:03.693916
4553,Manglam Enterprises (P) Ltd.,,,,N/A,https://www.manglamenterprises.com/,direct_domain,FALSE_MATCH,30,Company name on page (100% match),,Insufficient evidence (score 30/100),2026-02-15T07:53:11.513950
4554,Manglam Fiscal Services (P) Ltd,,,,N/A,https://www.manglamfiscal.com/,direct_domain,FALSE_MATCH,17,"Partial ownership signals: ['about us', 'login'] | Industry keyword: 'lending'",,Insufficient evidence (score 17/100),2026-02-15T07:53:14.729921
4555,Manglam India Ltd,,,,N/A,https://manglam.com/,direct_domain,OFFICIAL_WEBSITE_FOUND,75,"Company name on page (100% match) | Ownership signals: ['about us', 'contact us', 'privacy policy'] | Industry keyword: 'emi' | LinkedIn company page linked | Company name in title (72%)",https://manglam.com/,,2026-02-15T07:53:27.737486
4556,Manglam Vanijya Private Limited,,,,N/A,,,URL_NOT_FOUND,0,,,,2026-02-15T07:53:30.404318
4557,Manglam Vincom Pvt.  Ltd,,,,N/A,,,URL_NOT_FOUND,0,,,,2026-02-15T07:53:39.051708
4558,Manglambalajee Finance Ltd.,,,,N/A,https://www.manglambalajee.com/,direct_domain,FALSE_MATCH,0,,,Insufficient evidence (score 0/100),2026-02-15T07:53:47.666897
4559,Manhar Finance Private Limited,,,,N/A,https://www.manharfinance.com/,serper,REVIEW_REQUIRED,40,Company name on page (100% match) | Company name in title (71%),,,2026-02-15T07:53:50.539878
4560,Manhattan Financial Services Ltd.,,,,N/A,https://www.manhattan.com/,direct_domain,REVIEW_REQUIRED,47,Company name on page (100% match) | Partial ownership signals: ['contact us'] | Industry keyword: 'emi',,,2026-02-15T07:55:27.547612
4561,Mani  Market  Creaters  Ltd,,,,N/A,https://manimarket.in/,direct_domain,REVIEW_REQUIRED,50,Company name on page (67% match) | Industry keyword: 'emi' | Company name in title (67%),,,2026-02-15T07:55:31.691318
4562,Mani Capitals Ltd.,,,,N/A,https://capitalmani.com/,serper,OFFICIAL_WEBSITE_FOUND,100,"Company name on page (100% match) | Registered office address found | Corporate email @capitalmani.com | Ownership signals: ['about us', 'contact us', 'privacy policy'] | Industry keyword: 'nbfc' | LinkedIn company page linked",https://capitalmani.com/,,2026-02-15T07:55:56.521180
4563,Mani Finance (P) Ltd,,,,N/A,https://manifinances.com/,serper,FALSE_MATCH,0,,,HTTP 408,2026-02-15T07:56:05.757476
4564,Mani Marketing & Holdings (P) Ltd,,,,N/A,https://manimarketing.com/,direct_domain,REVIEW_REQUIRED,65,"Company name on page (71% match) | Ownership signals: ['contact us', 'privacy policy', 'terms of service'] | Industry keyword: 'emi' | Company name in title (71%)",,,2026-02-15T07:56:44.360293
4565,Manifold Sales  Promotion  Pvt.  Ltd.,,,,N/A,,,URL_NOT_FOUND,0,,,,2026-02-15T07:56:48.904234
4566,Manik Fintrade (P) Ltd,,,,N/A,,,URL_NOT_FOUND,0,,,,2026-02-15T07:56:57.141379
4567,Manikaran Credit & Leasing Co.Pvt.Ltd,,,,N/A,https://manikarancredit.com/,serper,OFFICIAL_WEBSITE_FOUND,100,"Company name on page (100% match) | Registered office address found | Regulatory text: 'registered with rbi' | Corporate email @manikarancredit.com | Ownership signals: ['about us', 'contact us', 'privacy policy'] | Industry keyword: 'nbfc' | LinkedIn company page linked | Company name in title (87%)",https://manikarancredit.com/,,2026-02-15T07:57:05.092298
4568,Manimaya Holdings (P) Ltd,,,,N/A,,,URL_NOT_FOUND,0,,,,2026-02-15T07:57:45.229011
4569,Manimudra Vincom Pvt Ltd,,,,N/A,,,URL_NOT_FOUND,0,,,,2026-02-15T07:57:53.269130
4570,Maninya Comfin (P) Ltd,,,,N/A,,,URL_NOT_FOUND,0,,,,2026-02-15T07:58:03.335420
4571,Manipur Fiscal  Services  Pvt.  Ltd.,,,,N/A,,,URL_NOT_FOUND,0,,,,2026-02-15T07:58:10.999428
4572,Mani's Ranisati Finvest Limited,,,,N/A,,,URL_NOT_FOUND,0,,,,2026-02-15T07:58:19.383621
4573,Manish Company (P) Ltd,,,,N/A,https://camanishmishra.com/,serper,FALSE_MATCH,32,Corporate email @camanishmishra.com | Partial ownership signals: ['privacy policy'] | Industry keyword: 'nbfc',,Insufficient evidence (score 32/100),2026-02-15T07:58:26.400239
4574,Manish Developments  Ltd.,,,,N/A,,,URL_NOT_FOUND,0,,,,2026-02-15T07:58:35.598385
4575,Manish Synthetics Private Limited,,,,N/A,,,URL_NOT_FOUND,0,,,,2026-02-15T07:58:44.020081
4576,Manish Trex & Finvest (P) Ltd,,,,N/A,,,URL_NOT_FOUND,0,,,,2026-02-15T07:58:53.025100
4577,Manisha Commercial Pvt. Limited,,,,N/A,,,URL_NOT_FOUND,0,,,,2026-02-15T07:59:04.245495
4578,Maniyar Commercial Services Private Limited,,,,N/A,,,URL_NOT_FOUND,0,,,,2026-02-15T07:59:12.121685
4579,Manjeet Securities and Finlease Limited,,,,N/A,,,URL_NOT_FOUND,0,,,,2026-02-15T07:59:20.013338
4580,Manjira Finance Private Limited,,,,N/A,https://www.manjira.com/,direct_domain,FALSE_MATCH,0,,,Insufficient evidence (score 0/100),2026-02-15T07:59:28.087970
4581,Manju Credit Pvt Ltd,,,,N/A,http://ww16.manju.com/?sub1=20260215-1329-33cf-82e4-7ecb826476c2,direct_domain,FALSE_MATCH,30,Company name on page (100% match),,Insufficient evidence (score 30/100),2026-02-15T07:59:29.611307
4582,Manjushree Fincap Private Limited,,,,N/A,https://www.manjushreeindia.com/wp-content/uploads/2023/06/Manjushree_Annual-Report_2017.pdf,serper,FALSE_MATCH,0,,,PDF file URL,2026-02-15T07:59:34.952369
4583,Manjushree Leasefin Pvt. Ltd.,,,,N/A,https://www.manjushreefinance.com.np/,serper,OFFICIAL_WEBSITE_FOUND,75,"Company name on page (67% match) | Registered office address found | Ownership signals: ['contact us', 'management team', 'board of directors'] | Industry keyword: 'loan'",https://www.manjushreefinance.com.np/,,2026-02-15T07:59:38.644620
4584,Manjushree United Capital Private Limited,,,,N/A,https://www.manjushreeventures.com/,serper,REVIEW_REQUIRED,57,"Company name on page (100% match) | Partial ownership signals: ['about us', 'login'] | Industry keyword: 'rbi' | Company name in title (53%)",,,2026-02-15T08:00:00.762322
4585,Manmit Investments & Trading Co. P Ltd.,,,,N/A,,,URL_NOT_FOUND,0,,,,2026-02-15T08:00:09.176709
4586,Mann Finance Leasing Pvt. Ltd.,,,,N/A,https://www.mann.com/,direct_domain,FALSE_MATCH,7,"Partial ownership signals: ['careers', 'login']",,Insufficient evidence (score 7/100),2026-02-15T08:00:16.072690
4587,Manna Krishna Investments Pvt Ltd,,,,N/A,https://mannakrishna.com/,direct_domain,OFFICIAL_WEBSITE_FOUND,85,"Company name on page (100% match) | Registered office address found | Ownership signals: ['contact us', 'board of directors', 'registered office'] | Industry keyword: 'non-banking' | Company name in title (91%)",https://mannakrishna.com/,,2026-02-15T08:00:18.351135
4588,Manodev Investment Private Limited,,,,N/A,,,URL_NOT_FOUND,0,,,,2026-02-15T08:00:22.986756
4589,Manoj Auto Finance Limited,,,,N/A,https://manojfinance.com/,serper,OFFICIAL_WEBSITE_FOUND,75,"Company name on page (100% match) | Registered office address found | Ownership signals: ['about us', 'contact us', 'login'] | Industry keyword: 'loan'",https://manojfinance.com/,,2026-02-15T08:00:30.786918
4590,Manoj Finvest Private Limited,,,,N/A,https://manojfinance.com/,serper,OFFICIAL_WEBSITE_FOUND,75,"Company name on page (100% match) | Registered office address found | Ownership signals: ['about us', 'contact us', 'login'] | Industry keyword: 'loan'",https://manojfinance.com/,,2026-02-15T08:00:50.572785
4591,Manoraj Investment Ltd,,,,N/A,,,URL_NOT_FOUND,0,,,,2026-02-15T08:01:09.296397
4592,Manorama Industrial & Technical Services Ltd,,,,N/A,https://manoramagroup.co.in/,serper,REVIEW_REQUIRED,65,"Company name on page (67% match) | Ownership signals: ['about us', 'contact us', 'management team'] | Industry keyword: 'invest' | LinkedIn company page linked",,,2026-02-15T08:02:01.000741
4593,Manoranjan Grah Ltd.,,,,N/A,https://www.manoranjangrah.com/,direct_domain,OFFICIAL_WEBSITE_FOUND,85,"Company name on page (100% match) | Registered office address found | Ownership signals: ['about us', 'contact us', 'privacy policy'] | Industry keyword: 'rbi' | Company name in title (100%)",https://www.manoranjangrah.com/,,2026-02-15T08:02:12.133992
4594,Manro Finance & Traders (P) Ltd,,,,N/A,,,URL_NOT_FOUND,0,,,,2026-02-15T08:02:16.620016
4595,Mansa Mata Finance Private Limited,,,,N/A,https://www.mansamata.com/,direct_domain,FALSE_MATCH,37,Company name on page (100% match) | Partial ownership signals: ['contact us'],,Insufficient evidence (score 37/100),2026-02-15T08:02:24.650194
4596,Mansa Vincom (P) Ltd,,,,N/A,,,URL_NOT_FOUND,0,,,,2026-02-15T08:02:27.690041
4597,Mansarover  Holdings Limited,,,,N/A,,,URL_NOT_FOUND,0,,,,2026-02-15T08:02:35.482587
4598,Mansarover Investments Ltd (Name as per MCA - Mansarover Tradex Limited),,,,N/A,,,URL_NOT_FOUND,0,,,,2026-02-15T08:02:42.545622
4599,Mansi Finance (Chennai) Limited,,,,N/A,https://mansi.in/,direct_domain,OFFICIAL_WEBSITE_FOUND,100,"Company name on page (100% match) | Registered office address found | Regulatory text: 'rbi registered' | Ownership signals: ['about us', 'management team', 'registered office'] | Industry keyword: 'nbfc'",https://mansi.in/,,2026-02-15T08:02:51.715526
4600,Mansi Finance Ltd.,,,,N/A,https://mansi.in/,direct_domain,OFFICIAL_WEBSITE_FOUND,100,"Company name on page (100% match) | Registered office address found | Regulatory text: 'rbi registered' | Ownership signals: ['about us', 'management team', 'registered office'] | Industry keyword: 'nbfc'",https://mansi.in/,,2026-02-15T08:03:12.642216
4601,Mansoon Trading Company Limited,,,,N/A,https://www.mansoontrading.co.in/,direct_domain,OFFICIAL_WEBSITE_FOUND,80,"Company name on page (100% match) | Regulatory text: 'reserve bank of india' | Ownership signals: ['about us', 'contact us', 'board of directors'] | Industry keyword: 'non-banking'",https://www.mansoontrading.co.in/,,2026-02-15T08:03:27.988725
4602,Mansoul Commercial (P) Ltd,,,,N/A,,,URL_NOT_FOUND,0,,,,2026-02-15T08:03:36.087086
4603,Mansukh Finvest Limited,,,,N/A,,,URL_NOT_FOUND,0,,,,2026-02-15T08:03:45.958076
4604,Mantri Enterprises Pvt. Ltd.,,,,N/A,https://www.creditmantri.com/nbfc-personal-loans/,serper,REVIEW_REQUIRED,50,"Corporate email @creditmantri.com | Ownership signals: ['about us', 'contact us', 'grievance'] | Industry keyword: 'nbfc' | LinkedIn company page linked",,,2026-02-15T08:03:53.419353
4605,Manu Vyapaar (P) Ltd,,,,N/A,,,URL_NOT_FOUND,0,,,,2026-02-15T08:04:03.074347
4606,Manubhawan Distributors (P) Ltd,,,,N/A,,,URL_NOT_FOUND,0,,,,2026-02-15T08:04:10.912476
4607,Manush Distributors (P) Ltd,,,,N/A,,,URL_NOT_FOUND,0,,,,2026-02-15T08:04:19.143592
4608,Manvi Investment Pvt Ltd,,,,N/A,https://manvi.co.in/,direct_domain,OFFICIAL_WEBSITE_FOUND,70,"Company name on page (100% match) | Corporate email @manvi.co.in | Ownership signals: ['contact us', 'privacy policy', 'login'] | Industry keyword: 'emi'",https://manvi.co.in/,,2026-02-15T08:04:27.227594
4609,MAP Holdings Limited (earlier know as MAP Auto Limited),,,,N/A,https://www.mapholdings.com/,direct_domain,FALSE_MATCH,0,,,Insufficient evidence (score 0/100),2026-02-15T08:04:39.318905
4610,Mapakshi Finance Limited,,,,N/A,https://mapakshifinance.com/,serper,REVIEW_REQUIRED,65,"Company name on page (100% match) | Ownership signals: ['about us', 'contact us', 'our team'] | Industry keyword: 'loan' | Company name in title (100%)",,,2026-02-15T08:04:42.886786
4611,Maple Credits Pvt Ltd,,,,N/A,https://www.maplecredits.com/,direct_domain,REVIEW_REQUIRED,50,Company name on page (100% match) | Industry keyword: 'credit' | Company name in title (76%),,,2026-02-15T08:04:51.691250
4612,Maple Investment  Co. Pvt. Ltd (Name as per MCA - MIPCO Investments Pvt Limited),,,,N/A,https://www.maple.com/,direct_domain,FALSE_MATCH,30,"Corporate email @maple.com. | Ownership signals: ['about us', 'contact us', 'our team']",,Insufficient evidence (score 30/100),2026-02-15T08:04:53.571010
4613,Maple Mercantile Pvt Ltd,,,,N/A,https://maplemercantilebooks.com/,serper,REVIEW_REQUIRED,57,"Company name on page (100% match) | Partial ownership signals: ['privacy policy', 'login'] | Industry keyword: 'emi' | Company name in title (63%)",,,2026-02-15T08:04:56.003325
4614,Maple Vyapaar Pvt Ltd,,,,N/A,https://www.vaibhav-vyapaar.com/,serper,OFFICIAL_WEBSITE_FOUND,80,"Registered office address found | Regulatory text: 'registered with rbi' | Ownership signals: ['about us', 'contact us', 'our team'] | Industry keyword: 'nbfc' | Company name in title (56%)",https://www.vaibhav-vyapaar.com/,,2026-02-15T08:05:09.266932
4615,Maradona Holdings (P) Ltd,,,,N/A,,,URL_NOT_FOUND,0,,,,2026-02-15T08:05:17.781774
4616,Marathon Broking Services Ltd.,,,,N/A,,,URL_NOT_FOUND,0,,,,2026-02-15T08:05:25.827265
4617,Marathon Finlease Pvt. Ltd.,,,,N/A,,,URL_NOT_FOUND,0,,,,2026-02-15T08:05:34.433249
4618,Marathon Money Market Ltd.,,,,N/A,,,URL_NOT_FOUND,0,,,,2026-02-15T08:05:44.340216
4619,Marble Finvest Ltd.,,,,N/A,https://www.marblefinvest.com/,direct_domain,REVIEW_REQUIRED,57,Company name on page (100% match) | Partial ownership signals: ['contact us'] | Industry keyword: 'finance' | Company name in title (100%),,,2026-02-15T08:05:58.397827
4620,Marble Impex (P) Ltd,,,,N/A,,,URL_NOT_FOUND,0,,,,2026-02-15T08:06:00.766044
4621,Marda Commercial & Holding Ltd,,,,N/A,,,URL_NOT_FOUND,0,,,,2026-02-15T08:06:07.746400
4622,Mareechi Chemical (P) Ltd,,,,N/A,,,URL_NOT_FOUND,0,,,,2026-02-15T08:06:15.564730
4623,Marg  Techno  Projects  Ltd,,,,N/A,https://margtechno.com/,direct_domain,OFFICIAL_WEBSITE_FOUND,75,"Company name on page (71% match) | Ownership signals: ['about us', 'contact us', 'board of directors'] | Industry keyword: 'rbi' | LinkedIn company page linked | Company name in title (71%)",https://margtechno.com/,,2026-02-15T08:06:22.362171
4624,Margo Finance Ltd. (Formerly- Indocount Finance Ltd.),,,,N/A,https://www.margo.com/en/home/,direct_domain,FALSE_MATCH,35,"Ownership signals: ['our team', 'privacy policy', 'apply now'] | Industry keyword: 'finance' | LinkedIn company page linked",,Insufficient evidence (score 35/100),2026-02-15T08:06:23.810623
4625,Marichi Investments Private Limited,,,,N/A,https://www.marichiinvestments.com/,direct_domain,FALSE_MATCH,0,,,Insufficient evidence (score 0/100),2026-02-15T08:06:49.145583
4626,Marison Finvest Pvt Ltd,,,,N/A,,,URL_NOT_FOUND,0,,,,2026-02-15T08:06:51.455303
4627,Marivil Finance Limited,,,,N/A,https://www.marivilfin.com/,serper,OFFICIAL_WEBSITE_FOUND,100,"Company name on page (100% match) | Registered office address found | Regulatory text: 'reserve bank of india' | Corporate email @marivilfin.com | Ownership signals: ['contact us', 'our team', 'registered office'] | Industry keyword: 'nbfc' | Company name in title (100%)",https://www.marivilfin.com/,,2026-02-15T08:06:59.524833
4628,Maroo Finance Pvt Ltd,,,,N/A,https://www.maroo.in/,direct_domain,FALSE_MATCH,0,,,Insufficient evidence (score 0/100),2026-02-15T08:07:16.957415
4629,Maroon Projects (P) Ltd,,,,N/A,https://loyolamaroon.com/10029608/news/campus/tetlow-explains-lack-of-covid-19-testing-data-tracking/,serper,REVIEW_REQUIRED,47,Company name on page (100% match) | Partial ownership signals: ['login'] | Industry keyword: 'credit',,,2026-02-15T08:07:24.007220
4630,Mars Fincom Pvt Ltd (Formerly Kobra Vincom Pvt Ltd),,,,N/A,https://marsf.in/,serper,REVIEW_REQUIRED,47,Registered office address found | Partial ownership signals: ['about us'] | Industry keyword: 'credit' | Company name in title (50%),,,2026-02-15T08:07:33.837558
4631,Mars Industrial Design (P) Ltd.,,,,N/A,https://www.marsindustrial.com/,direct_domain,REVIEW_REQUIRED,40,Company name on page (72% match) | Company name in title (72%),,,2026-02-15T08:07:40.276719
4632,Mars Securities (P) Ltd (Name as per MCA - Arka Finserve Private Limited),,,,N/A,,,URL_NOT_FOUND,0,,,,2026-02-15T08:07:43.374227
4633,Mars Viniyog Pvt Ltd,,,,N/A,,,URL_NOT_FOUND,0,,,,2026-02-15T08:07:58.999333
4634,Marsh Capital Services Pvt. Ltd.,,,,N/A,https://www.marsh.com/en-gb/home.html,direct_domain,FALSE_MATCH,35,"Ownership signals: ['contact us', 'careers', 'login'] | Industry keyword: 'rbi' | LinkedIn company page linked",,Insufficient evidence (score 35/100),2026-02-15T08:08:07.041226
4635,Martina Developers & Fincon Pvt Ltd,,,,N/A,,,URL_NOT_FOUND,0,,,,2026-02-15T08:08:12.909664
4636,Maru Megh Trade (P) Ltd,,,,N/A,https://marumegh.com/,direct_domain,REVIEW_REQUIRED,57,Company name on page (67% match) | Partial ownership signals: ['contact us'] | Industry keyword: 'emi' | Company name in title (64%),,,2026-02-15T08:08:20.353235
4637,Marubhumi Tracon (P) Ltd,,,,N/A,,,URL_NOT_FOUND,0,,,,2026-02-15T08:08:25.050339
4638,Marudhar Vyapaar  Pvt.  Ltd.,,,,N/A,,,URL_NOT_FOUND,0,,,,2026-02-15T08:08:32.369426
4639,Maruna Exports Private Limited,,,,N/A,,,URL_NOT_FOUND,0,,,,2026-02-15T08:08:39.723928
4640,Maruti Finvest & Services Private Limited,,,,N/A,https://www.marutisuzuki.com/arena/arena-finance?srsltid=AfmBOoqiDXjYzMdAwap-jCnqkI0c8WOr1T0eqL50AlE1LWa-5zUdEI90,serper,OFFICIAL_WEBSITE_FOUND,75,"Company name on page (100% match) | Registered office address found | Ownership signals: ['about us', 'contact us', 'privacy policy'] | Industry keyword: 'nbfc'",https://www.marutisuzukitruevalue.com/car-finance,,2026-02-15T08:08:48.135405
4641,Maruti Stockfin (P) Ltd,,,,N/A,,,URL_NOT_FOUND,0,,,,2026-02-15T08:08:56.727510
