row_number,company_name,cin,category,state,aum_cr,raw_url,search_source,outcome,score,evidence,validated_url,reject_reason,timestamp
3515,Jaagriti Vanijya Pvt. Ltd,,,,N/A,,,URL_NOT_FOUND,0,,,,2026-02-15T02:18:28.125924
3516,Jabali Commercial Co.(P) Ltd,,,,N/A,,,URL_NOT_FOUND,0,,,,2026-02-15T02:18:35.660430
3517,Jacaranda Capital Limited,,,,N/A,https://jacaranda.com/,direct_domain,REVIEW_REQUIRED,57,"Company name on page (100% match) | Partial ownership signals: ['about us', 'contact us'] | Industry keyword: 'capital' | LinkedIn company page linked",,,2026-02-15T02:18:42.603749
3518,Jacinth Finvest Limited,,,,N/A,https://www.jacinthfinvest.com/,direct_domain,OFFICIAL_WEBSITE_FOUND,100,"Company name on page (100% match) | Regulatory text: 'reserve bank of india' | Corporate email @jacinthfinvest.com | Ownership signals: ['about us', 'contact us', 'our team'] | Industry keyword: 'non-banking' | Company name in title (100%)",https://www.jacinthfinvest.com/,,2026-02-15T02:18:51.716431
3519,Jackson Commercial (P) Ltd,,,,N/A,https://www.jacksoncommercial.com/,direct_domain,FALSE_MATCH,0,,,Insufficient evidence (score 0/100),2026-02-15T02:18:56.836154
3520,Jackson Trexim   Pvt. Ltd.,,,,N/A,http://jackson-trexim-private.com/,serper,REVIEW_REQUIRED,40,Company name on page (67% match) | Industry keyword: 'loan',,,2026-02-15T02:18:58.168729
3521,Jacob Vincom (P) Ltd,,,,N/A,,,URL_NOT_FOUND,0,,,,2026-02-15T02:19:05.067179
3522,Jadko Finance Private Limited,,,,N/A,,,URL_NOT_FOUND,0,,,,2026-02-15T02:19:12.533864
3523,Jads Services Private Limited,,,,N/A,https://jads.com/,direct_domain,REVIEW_REQUIRED,62,Company name on page (100% match) | Corporate email @jads.com | Partial ownership signals: ['about us'] | Industry keyword: 'capital',,,2026-02-15T02:19:49.652018
3524,Jafkay (India) Private Limited,,,,N/A,,,URL_NOT_FOUND,0,,,,2026-02-15T02:20:06.802012
3525,Jag Fininvest Ltd.,,,,N/A,https://jagfin.in/,serper,FALSE_MATCH,0,,,HTTP 503,2026-02-15T02:20:13.752331
3526,Jagadhatri Foods Private Limited,,,,N/A,,,URL_NOT_FOUND,0,,,,2026-02-15T02:20:35.634088
3527,Jagadhatri Vyapaar Pvt Ltd,,,,N/A,,,URL_NOT_FOUND,0,,,,2026-02-15T02:21:04.690665
3528,Jagajyoti Commodities Pvt Ltd,,,,N/A,,,URL_NOT_FOUND,0,,,,2026-02-15T02:21:12.055974
3529,Jagannath Goods  &  Dealers  Pvt.  Ltd.,,,,N/A,,,URL_NOT_FOUND,0,,,,2026-02-15T02:21:19.522087
3530,Jagapati Investments Private  Ltd.,,,,N/A,,,URL_NOT_FOUND,0,,,,2026-02-15T02:21:26.188752
3531,Jagaran Microfin Private Limited  (Formerly S B T Consultants (P) Ltd),,,,N/A,https://www.jagaranmf.com/,serper,REVIEW_REQUIRED,40,"Corporate email @jagaranmf.com | Ownership signals: ['about us', 'management team', 'board of directors'] | Industry keyword: 'loan'",,,2026-02-15T02:21:32.784294
3532,Jagat Trading Enterprises Ltd,,,,N/A,,,URL_NOT_FOUND,0,,,,2026-02-15T02:21:56.676718
3533,Jagjyoti Merchandise Pvt Ltd,,,,N/A,,,URL_NOT_FOUND,0,,,,2026-02-15T02:22:03.640174
3534,Jagprem Tradelink (P) Ltd,,,,N/A,https://jagprem-tradelink.com/,serper,FALSE_MATCH,0,,,Insufficient evidence (score 0/100),2026-02-15T02:22:09.627944
3535,Jagran Vyapaar P Ltd,,,,N/A,https://www.jagran.com/business/biz-msme-status-to-retail-and-wholesale-business-cheap-loans-will-be-available-from-banks-on-priority-basis-21794837.html,serper,FALSE_MATCH,17,Partial ownership signals: ['login'] | Industry keyword: 'loan',,Insufficient evidence (score 17/100),2026-02-15T02:22:18.511685
3536,Jagrani Leasing  And Finance Co. Private  Limited,,,,N/A,,,URL_NOT_FOUND,0,,,,2026-02-15T02:22:25.491806
3537,Jagrawal Credits Pvt. Ltd.,,,,N/A,https://www.jagrawalcredits.in/,direct_domain,OFFICIAL_WEBSITE_FOUND,100,"Company name on page (100% match) | Registered office address found | Corporate email @jagrawalcredits.in | Ownership signals: ['about us', 'management team', 'terms and conditions'] | Industry keyword: 'loan' | Company name in title (64%)",https://www.jagrawalcredits.in/,,2026-02-15T02:22:33.009385
3538,Jagriti Investments  (P) Ltd,,,,N/A,,,URL_NOT_FOUND,0,,,,2026-02-15T02:22:54.525066
3539,Jagtarni Finance & Investment Pvt.Ltd,,,,N/A,https://www.jagtarnifinanceandinvestment.com/,serper,OFFICIAL_WEBSITE_FOUND,72,"Company name on page (83% match) | Corporate email @jagtarnifinanceandinvestment.com | Partial ownership signals: ['privacy policy', 'cin:'] | Industry keyword: 'loan' | Company name in title (83%)",https://www.jagtarnifinanceandinvestment.com/,,2026-02-15T02:23:02.772101
3540,Jai  Hire Purchase Co. (I) Ltd.,,,,N/A,https://jaifinance.in/,serper,FALSE_MATCH,0,,,DNS resolution failed,2026-02-15T02:23:12.294692
3541,Jai Baba Finance Co. Pvt. Ltd.,,,,N/A,,,URL_NOT_FOUND,0,,,,2026-02-15T02:23:29.193257
3542,Jai Bhikshu Credit And Holdings Ltd.,,,,N/A,,,URL_NOT_FOUND,0,,,,2026-02-15T02:23:43.365402
3543,Jai Datti Finance and Hire Purchase Pvt  Ltd.,,,,N/A,,,URL_NOT_FOUND,0,,,,2026-02-15T02:23:46.349523
3544,Jai Finance (India) Ltd.,,,,N/A,https://jaifinance.in/,serper,REVIEW_REQUIRED,65,"Company name on page (100% match) | Ownership signals: ['about us', 'contact us', 'our team'] | Industry keyword: 'nbfc' | LinkedIn company page linked",,,2026-02-15T02:23:48.842050
3545,Jai Hanuman Sales (P) Ltd,,,,N/A,https://www.jaihanuman.in/,direct_domain,FALSE_MATCH,37,Company name on page (67% match) | Partial ownership signals: ['contact us'],,Insufficient evidence (score 37/100),2026-02-15T02:23:58.758193
3546,Jai Jai Dealcom (P) Ltd,,,,N/A,https://jaijai.com/,direct_domain,REVIEW_REQUIRED,65,"Company name on page (67% match) | Ownership signals: ['privacy policy', 'terms of service', 'login'] | Industry keyword: 'emi' | Company name in title (52%)",,,2026-02-15T02:24:16.379886
3547,Jai Krishan Finlease (P) Ltd.,,,,N/A,,,URL_NOT_FOUND,0,,,,2026-02-15T02:24:44.154965
3548,Jai Matadi Exports (P) Ltd,,,,N/A,https://www.jaimatadi.com/,direct_domain,REVIEW_REQUIRED,40,Company name on page (67% match) | Company name in title (65%),,,2026-02-15T02:25:32.171145
3549,Jaibalaji Worldwide Venture Finance Limited,,,,N/A,,,URL_NOT_FOUND,0,,,,2026-02-15T02:25:35.355859
3550,Jaigania Commercials (P) Ltd,,,,N/A,,,URL_NOT_FOUND,0,,,,2026-02-15T02:25:42.442959
3551,Jaiguru Tradelink (P) Ltd,,,,N/A,,,URL_NOT_FOUND,0,,,,2026-02-15T02:25:50.567079
3552,Jaihind Finance (India) Ltd.,,,,N/A,https://www.jaihind.co.in/,direct_domain,FALSE_MATCH,0,,,Insufficient evidence (score 0/100),2026-02-15T02:25:57.508553
3553,Jaik Leasing And Commercial Investment Limited,,,,N/A,https://www.jaikleasing.com/,serper,FALSE_MATCH,0,,,HTTP 408,2026-02-15T02:26:26.483907
3554,Jaika Finance Ltd.,,,,N/A,https://www.jaika.com/,direct_domain,FALSE_MATCH,0,,,Insufficient evidence (score 0/100),2026-02-15T02:26:56.966904
3555,Jaikapeesh Capital Private Limited,,,,N/A,https://www.jaikapeesh.in/,direct_domain,FALSE_MATCH,0,,,Insufficient evidence (score 0/100),2026-02-15T02:26:59.189734
3556,Jaikarni Holdings P Ltd,,,,N/A,https://www.jaikarniholdings.com/,direct_domain,FALSE_MATCH,0,,,Insufficient evidence (score 0/100),2026-02-15T02:27:01.072609
3557,Jaimesh Investments (P) Ltd,,,,N/A,,,URL_NOT_FOUND,0,,,,2026-02-15T02:27:03.884727
3558,Jain Autofin Private Limited,,,,N/A,,,URL_NOT_FOUND,0,,,,2026-02-15T02:27:10.497672
3559,Jain Estate Developers Pvt Ltd,,,,N/A,https://www.jainestate.in/,direct_domain,REVIEW_REQUIRED,65,"Company name on page (67% match) | Ownership signals: ['about us', 'contact us', 'privacy policy'] | Industry keyword: 'loan' | Company name in title (67%)",,,2026-02-15T02:27:17.982226
3560,Jain Finscap Private Limited,,,,N/A,,,URL_NOT_FOUND,0,,,,2026-02-15T02:27:23.165921
3561,Jain Fiscal Services (P) Ltd.,,,,N/A,https://www.jainfiscal.com/,direct_domain,FALSE_MATCH,0,,,Insufficient evidence (score 0/100),2026-02-15T02:27:31.355394
3562,Jain Foot Comforts Pvt. Ltd.,,,,N/A,,,URL_NOT_FOUND,0,,,,2026-02-15T02:27:33.010197
3563,Jain Mohini Securities Private Limited,,,,N/A,,,URL_NOT_FOUND,0,,,,2026-02-15T02:27:40.103013
3564,Jain Motor Finmart Private Limited,,,,N/A,,,URL_NOT_FOUND,0,,,,2026-02-15T02:27:47.678284
3565,Jain Udyog  Ltd.,,,,N/A,https://www.jainudyog.com/,direct_domain,REVIEW_REQUIRED,65,"Company name on page (100% match) | Ownership signals: ['about us', 'contact us', 'our team'] | Industry keyword: 'emi' | Company name in title (50%)",,,2026-02-15T02:27:54.657481
3566,Jain Vanijya Udyog Ltd,,,,N/A,https://www.jainvanijya.com/,direct_domain,OFFICIAL_WEBSITE_FOUND,90,"Company name on page (100% match) | Regulatory text: 'reserve bank of india' | Ownership signals: ['about us', 'contact us', 'board of directors'] | Industry keyword: 'reserve bank' | Company name in title (100%)",https://www.jainvanijya.com/,,2026-02-15T02:28:00.137719
3567,Jaina Fincap Services Private Limited,,,,N/A,,,URL_NOT_FOUND,0,,,,2026-02-15T02:28:06.738956
3568,Jainand Finvest Pvt. Ltd.,,,,N/A,https://www.jainandpartners.com/blog/details/nbfc-registration/19,serper,OFFICIAL_WEBSITE_FOUND,95,"Registered office address found | Regulatory text: 'reserve bank of india' | Corporate email @jainandpartners.com | Ownership signals: ['about us', 'board of directors', 'registered office'] | Industry keyword: 'nbfc' | LinkedIn company page linked",https://www.jainandpartners.com/blog/details/nbfc-registration/19,,2026-02-15T02:28:13.617021
3569,Jainco Finlease & Investment Pvt Ltd.,,,,N/A,https://jainco.in/about/,serper,OFFICIAL_WEBSITE_FOUND,70,"Registered office address found | Regulatory text: 'reserve bank of india' | Ownership signals: ['about us', 'contact us', 'board of directors'] | Industry keyword: 'nbfc'",https://jainco.in/about/,,2026-02-15T02:28:28.836539
3570,Jainco Projects (I) Ltd,,,,N/A,https://jainco.in/about/,serper,OFFICIAL_WEBSITE_FOUND,100,"Company name on page (100% match) | Registered office address found | Regulatory text: 'reserve bank of india' | Ownership signals: ['about us', 'contact us', 'board of directors'] | Industry keyword: 'nbfc'",https://jainco.in/about/,,2026-02-15T02:28:37.629236
3571,Jainex  Finance Ltd,,,,N/A,https://jainex.co.in/,direct_domain,REVIEW_REQUIRED,67,"Company name on page (100% match) | Registered office address found | Partial ownership signals: ['about us', 'contact us'] | Industry keyword: 'credit'",,,2026-02-15T02:28:41.937189
3572,Jainex Securities Pvt Ltd,,,,N/A,https://www.jainexsecurities.co.in/,direct_domain,FALSE_MATCH,0,,,Insufficient evidence (score 0/100),2026-02-15T02:29:12.484787
3573,Jainsons India Securities Private Ltd.,,,,N/A,,,URL_NOT_FOUND,0,,,,2026-02-15T02:29:14.503524
3574,Jainvest & Lease Finance Pvt Ltd,,,,N/A,https://www.abhinavleasefinltd.in/,serper,OFFICIAL_WEBSITE_FOUND,90,"Company name on page (62% match) | Regulatory text: 'reserve bank of india' | Ownership signals: ['about us', 'contact us', 'board of directors'] | Industry keyword: 'nbfc' | Company name in title (62%)",https://www.abhinavleasefinltd.in/,,2026-02-15T02:29:23.655034
3575,Jaiprakash Overseas Finance Limited,,,,N/A,https://jaiprakash-overseas-finance.com/,serper,FALSE_MATCH,0,,,Insufficient evidence (score 0/100),2026-02-15T02:29:32.322660
3576,Jaipur Finance and Diary Products Pvt. Ltd.,,,,N/A,https://www.jaipurdairy.com/phone-directory,serper,FALSE_MATCH,0,,,DNS resolution failed,2026-02-15T02:29:49.732262
3577,Jairaj Finvest Pvt. Ltd.,,,,N/A,https://jairajfinvest.com/,direct_domain,OFFICIAL_WEBSITE_FOUND,72,"Company name on page (100% match) | Corporate email @jairajfinvest.com | Partial ownership signals: ['about us', 'contact us'] | Industry keyword: 'loan' | Company name in title (88%)",https://jairajfinvest.com/,,2026-02-15T02:30:08.650156
3578,Jairam Capital Invest Limited,,,,N/A,https://www.jairam.co.in/,direct_domain,REVIEW_REQUIRED,47,"Company name on page (100% match) | Partial ownership signals: ['contact us', 'login'] | Industry keyword: 'loan'",,,2026-02-15T02:30:12.886342
3579,Jaishree Commotrade (P) Ltd,,,,N/A,,,URL_NOT_FOUND,0,,,,2026-02-15T02:30:24.616258
3580,Jaishreeram Vyapaar Pvt Ltd,,,,N/A,,,URL_NOT_FOUND,0,,,,2026-02-15T02:30:30.766979
3581,Jaisons Investment & Finance Limited,,,,N/A,https://www.jaisons.com/,direct_domain,FALSE_MATCH,7,Partial ownership signals: ['contact us'],,Insufficient evidence (score 7/100),2026-02-15T02:30:38.137088
3582,Jaisri Properties & Exports Pvt. Ltd.,,,,N/A,,,URL_NOT_FOUND,0,,,,2026-02-15T02:30:42.420407
3583,Jaisukh Vinimoy (P) Ltd,,,,N/A,,,URL_NOT_FOUND,0,,,,2026-02-15T02:30:50.306571
3584,Jajodia Consultants (P) Ltd,,,,N/A,https://www.agrawaljajodia.com/resource/Partners.aspx,serper,OFFICIAL_WEBSITE_FOUND,70,"Company name on page (100% match) | Corporate email @kushaljajodia.com | Ownership signals: ['about us', 'contact us', 'login'] | Industry keyword: 'rbi'",https://www.kushaljajodia.com/,,2026-02-15T02:30:57.748083
3585,Jajodia Finance Pvt Ltd,,,,N/A,https://www.jajodia.com/,direct_domain,FALSE_MATCH,0,,,Insufficient evidence (score 0/100),2026-02-15T02:31:27.271075
3586,Jakhar Estate & Investment (P) Ltd.,,,,N/A,,,URL_NOT_FOUND,0,,,,2026-02-15T02:31:29.425763
3587,Jakhetia Finance Pvt. Ltd.,,,,N/A,,,URL_NOT_FOUND,0,,,,2026-02-15T02:31:39.204812
3588,Jalaj Trading & Investment Co Pvt Ltd,,,,N/A,,,URL_NOT_FOUND,0,,,,2026-02-15T02:31:49.666419
3589,Jalan Chemical Industries (P) Ltd,,,,N/A,,,URL_NOT_FOUND,0,,,,2026-02-15T02:31:57.252916
3590,Jalan Holding Pvt. Ltd.,,,,N/A,http://www.jalanfinancialsolutions.in/index.html,serper,OFFICIAL_WEBSITE_FOUND,85,"Company name on page (100% match) | Registered office address found | Ownership signals: ['about us', 'contact us', 'head office'] | Industry keyword: 'nbfc' | LinkedIn company page linked",https://jalangroupofindustries.com/,,2026-02-15T02:32:07.985511
3591,Jalan Industries Pvt Ltd,,,,N/A,https://jalangroupofindustries.com/,serper,OFFICIAL_WEBSITE_FOUND,95,"Company name on page (100% match) | Registered office address found | Ownership signals: ['about us', 'contact us', 'head office'] | Industry keyword: 'nbfc' | LinkedIn company page linked | Company name in title (78%)",https://jalangroupofindustries.com/,,2026-02-15T02:32:23.259758
3592,"Jalan Securities Pvt. Ltd,",,,,N/A,https://www.brjalan.com/,serper,OFFICIAL_WEBSITE_FOUND,75,"Company name on page (100% match) | Registered office address found | Ownership signals: ['about us', 'contact us', 'grievance'] | Industry keyword: 'rbi'",https://www.brjalan.com/,,2026-02-15T02:32:35.242951
3593,Jalandhar Cargo Advances Ltd.,,,,N/A,,,URL_NOT_FOUND,0,,,,2026-02-15T02:32:41.057844
3594,Jalco Financial Services Pvt Ltd.,,,,N/A,https://www.jalco.com/,direct_domain,REVIEW_REQUIRED,40,Company name on page (100% match) | Company name in title (61%),,,2026-02-15T02:32:48.173365
3595,"Jaldhar Investments & Trading Co. Pvt. Ltd,",,,,N/A,,,URL_NOT_FOUND,0,,,,2026-02-15T02:32:55.266704
3596,Jalpaiguri Holdings (P) Ltd,,,,N/A,,,URL_NOT_FOUND,0,,,,2026-02-15T02:33:03.940115
3597,Jalsagar Commodeal (P) Ltd (Name as per MCA - Anjani Advisory Services Private Limited),,,,N/A,,,URL_NOT_FOUND,0,,,,2026-02-15T02:33:12.313136
3598,Jamini Trading (P) Ltd,,,,N/A,,,URL_NOT_FOUND,0,,,,2026-02-15T02:33:19.676061
3599,Jammu and Kashmir Development Finance Corporation Ltd,,,,N/A,,,URL_NOT_FOUND,0,,,,2026-02-15T02:33:27.319698
3600,Jammu Financiers Pvt Ltd,,,,N/A,https://jammufinanciers.com/,direct_domain,OFFICIAL_WEBSITE_FOUND,100,"Company name on page (100% match) | Regulatory text: 'non banking financial company' | Corporate email @jammufinanciers.com | Ownership signals: ['about us', 'contact us', 'login'] | Industry keyword: 'non banking financial' | Company name in title (86%)",https://jammufinanciers.com/,,2026-02-15T02:33:34.919489
3601,Jammu Sai Holding & Hire Purchase Pvt. Ltd.,,,,N/A,https://www.jammusaiholdings.com/,serper,REVIEW_REQUIRED,57,"Company name on page (84% match) | Partial ownership signals: ['contact us', 'our team'] | Industry keyword: 'nbfc' | Company name in title (84%)",,,2026-02-15T02:33:41.925572
3602,Jamnadas Morarjee Finance Pvt. Ltd (Name as per MCA - Bharath Fincorp Private Limited),,,,N/A,,,URL_NOT_FOUND,0,,,,2026-02-15T02:33:49.591001
3603,Jamnalal Parekh Finance Private Limited,,,,N/A,,,URL_NOT_FOUND,0,,,,2026-02-15T02:33:57.214445
3604,Jana Capital Limited,,,,N/A,https://www.jana.co.in/,direct_domain,FALSE_MATCH,0,,,Insufficient evidence (score 0/100),2026-02-15T02:34:04.979886
3605,Jana Holdings Limited,,,,N/A,https://www.janaholdings.com/,direct_domain,FALSE_MATCH,0,,,Insufficient evidence (score 0/100),2026-02-15T02:34:18.351978
3606,Jana Sahayog Hire Purchase Co.India Pvt.Ltd.,,,,N/A,https://www.jana.bank.in/images/PDF/Annual-Report-2024-25.pdf,serper,FALSE_MATCH,0,,,PDF file URL,2026-02-15T02:34:42.203012
3607,Janakalyan Financial Services  Private Limited,,,,N/A,https://janakalyan.in/,direct_domain,REVIEW_REQUIRED,57,"Company name on page (100% match) | Partial ownership signals: ['about us', 'contact us'] | Industry keyword: 'emi' | Company name in title (75%)",,,2026-02-15T02:34:50.740214
3608,Janardhan Trading Co Ltd,,,,N/A,,,URL_NOT_FOUND,0,,,,2026-02-15T02:34:56.751846
3609,Janasha Finance Private Limited,,,,N/A,,,URL_NOT_FOUND,0,,,,2026-02-15T02:35:06.011503
3610,Janashree Microfin Limited,,,,N/A,https://janashreemicrofinltd.com/,serper,OFFICIAL_WEBSITE_FOUND,80,"Company name on page (100% match) | Corporate email @janashreemicrofinltd.com | Ownership signals: ['about us', 'contact us', 'privacy policy'] | Industry keyword: 'loan' | Company name in title (88%)",https://janashreemicrofinltd.com/,,2026-02-15T02:35:39.021963
3611,Janesh Commercial & Credit (P) Ltd,,,,N/A,,,URL_NOT_FOUND,0,,,,2026-02-15T02:35:44.268904
3612,Jangi Growth Fund Pvt. Ltd.,,,,N/A,,,URL_NOT_FOUND,0,,,,2026-02-15T02:35:54.209958
3613,Jani Fincom (P) Ltd,,,,N/A,,,URL_NOT_FOUND,0,,,,2026-02-15T02:36:04.113802
3614,Janitor Distributors Private Limited,,,,N/A,,,URL_NOT_FOUND,0,,,,2026-02-15T02:36:15.060880
3615,Janki Securities  Ltd.,,,,N/A,,,URL_NOT_FOUND,0,,,,2026-02-15T02:36:25.638148
3616,Janman Investments Private Limited (Formerly known as Vini Investments Private Limited),,,,N/A,https://www.janmaninvestments.com/,direct_domain,FALSE_MATCH,0,,,Insufficient evidence (score 0/100),2026-02-15T02:36:34.834317
3617,Janmangal Consultants Pvt Ltd,,,,N/A,,,URL_NOT_FOUND,0,,,,2026-02-15T02:36:37.170192
3618,Janmangal Finance Pvt Ltd,,,,N/A,https://www.janmangal.co.in/,direct_domain,FALSE_MATCH,37,"Company name on page (100% match) | Partial ownership signals: ['about us', 'contact us']",,Insufficient evidence (score 37/100),2026-02-15T02:36:45.189073
3619,Jannhavi Investment Pvt Ltd,,,,N/A,,,URL_NOT_FOUND,0,,,,2026-02-15T02:36:49.876857
3620,Janpragti Commodities (P) Ltd,,,,N/A,,,URL_NOT_FOUND,0,,,,2026-02-15T02:36:58.255241
3621,Jap Securities Pvt Ltd.,,,,N/A,,,URL_NOT_FOUND,0,,,,2026-02-15T02:37:05.919380
3622,Jar Metal Industries Pvt. Ltd.,,,,N/A,,,URL_NOT_FOUND,0,,,,2026-02-15T02:37:13.740315
3623,Jaro Fincap  P  Ltd (Previouly Known As Nambiar  Finance  & Leasing P  Ltd),,,,N/A,https://www.jarofincap.com/,direct_domain,FALSE_MATCH,0,,,Insufficient evidence (score 0/100),2026-02-15T02:37:21.473420
3624,Jasch Financial Services Ltd.,,,,N/A,,,URL_NOT_FOUND,0,,,,2026-02-15T02:37:24.772761
3625,Jashan Finlease Ltd. (Formerly Known As Kuljit Finance Pvt Ltd Old Cor Dtd.21.12.2000 Cancelled,,,,N/A,,,URL_NOT_FOUND,0,,,,2026-02-15T02:38:22.478015
3626,Jasmine Limited,,,,N/A,https://www.jasmine.com/en/intro-page,direct_domain,FALSE_MATCH,30,Company name on page (100% match),,Insufficient evidence (score 30/100),2026-02-15T02:38:29.295985
3627,Jaspat Investments & Consultancy P. Ltd.,,,,N/A,,,URL_NOT_FOUND,0,,,,2026-02-15T02:38:32.399097
3628,Jaspreet Leasing & Finance Pvt Ltd,,,,N/A,https://www.jaspreet.com/,direct_domain,FALSE_MATCH,0,,,Insufficient evidence (score 0/100),2026-02-15T02:38:42.262681
3629,Jassi Finance Private Ltd. (Old Name Kotkapura Finance Pvt. Ltd.),,,,N/A,https://jassihpl.in/,serper,OFFICIAL_WEBSITE_FOUND,100,"Company name on page (67% match) | Registered office address found | Corporate email @jassihpl.in | Ownership signals: ['about us', 'contact us', 'our team'] | Industry keyword: 'nbfc' | LinkedIn company page linked",https://jassihpl.in/,,2026-02-15T02:38:45.199946
3630,"Jassi Hire Purchase Ltd, Jalandhar (Converted To Cat-B Dt Oct 16, 2018)",,,,N/A,https://jassihpl.in/,serper,OFFICIAL_WEBSITE_FOUND,100,"Company name on page (75% match) | Registered office address found | Corporate email @jassihpl.in | Ownership signals: ['about us', 'contact us', 'our team'] | Industry keyword: 'nbfc' | LinkedIn company page linked | Company name in title (54%)",https://jassihpl.in/,,2026-02-15T02:38:53.427841
3631,Jatalia Finance Company Limited,,,,N/A,https://jatalia.in/,serper,OFFICIAL_WEBSITE_FOUND,72,"Company name on page (100% match) | Corporate email @jatalia.in | Partial ownership signals: ['about us', 'contact us'] | Industry keyword: 'emi' | Company name in title (59%)",https://jatalia.in/,,2026-02-15T02:39:01.955553
3632,Jatan Mercantiles (P) Ltd,,,,N/A,,,URL_NOT_FOUND,0,,,,2026-02-15T02:39:14.573554
3633,Jatayu Textiles & Industries Ltd,,,,N/A,,,URL_NOT_FOUND,0,,,,2026-02-15T02:39:21.485225
3634,Javab Financial Analyst P Ltd.,,,,N/A,,,URL_NOT_FOUND,0,,,,2026-02-15T02:39:30.484813
3635,Jawahar Credits & Holdings Pvt.Ltd.,,,,N/A,,,URL_NOT_FOUND,0,,,,2026-02-15T02:39:37.846772
3636,Jawsav Investments Pvt.Ltd.,,,,N/A,,,URL_NOT_FOUND,0,,,,2026-02-15T02:39:44.925509
3637,Jay Aar  Commercial  Pvt.  Ltd.,,,,N/A,,,URL_NOT_FOUND,0,,,,2026-02-15T02:39:53.010347
3638,Jay Ajey Investments Limited,,,,N/A,,,URL_NOT_FOUND,0,,,,2026-02-15T02:40:00.326480
3639,Jay Dee Ess Leasing Co. Pvt. Ltd.,,,,N/A,https://www.jaydee.com/,direct_domain,REVIEW_REQUIRED,47,Company name on page (75% match) | Partial ownership signals: ['login'] | Industry keyword: 'emi',,,2026-02-15T02:40:07.809175
3640,Jay Finance Private Limited,,,,N/A,https://www.jay.co.in/,direct_domain,FALSE_MATCH,0,,,Insufficient evidence (score 0/100),2026-02-15T02:40:12.068955
3641,Jay Gopal Fiscal Services Private Limited,,,,N/A,https://jaygopal.in/,direct_domain,REVIEW_REQUIRED,40,Company name on page (67% match) | Company name in title (62%),,,2026-02-15T02:40:31.068545
