row_number,company_name,cin,category,state,aum_cr,raw_url,search_source,outcome,score,evidence,validated_url,reject_reason,timestamp
4358,M D A Commercial Pvt Ltd,,,,N/A,https://mda.space/article/maxars-mda-selected-to-provide-subsystem-designs-for,serper,REVIEW_REQUIRED,65,"Company name on page (100% match) | Ownership signals: ['privacy policy', 'investor relations', 'careers'] | Industry keyword: 'rbi' | LinkedIn company page linked",,,2026-02-15T08:49:52.012241
4359,M D Kothari & Co. Ltd,,,,N/A,https://kotharipetrochemicals.com,direct_domain,FALSE_MATCH,17,"Partial ownership signals: ['about us', 'contact us'] | Industry keyword: 'emi'",,Insufficient evidence (score 17/100),2026-02-15T08:50:51.379111
4360,M G Fincap Pvt. Ltd.,,,,N/A,https://fincap.com/,direct_domain,FALSE_MATCH,35,"Ownership signals: ['our team', 'careers', 'login'] | Industry keyword: 'rbi' | LinkedIn company page linked",,Insufficient evidence (score 35/100),2026-02-15T08:51:54.396541
4361,M G M Financiers Pvt Ltd,,,,N/A,https://www.mgmfinanciers.com/,serper,OFFICIAL_WEBSITE_FOUND,90,"Company name on page (100% match) | Regulatory text: 'rbi approved' | Ownership signals: ['about us', 'contact us', 'management team'] | Industry keyword: 'rbi' | Company name in title (93%)",https://www.mgmfinanciers.com/,,2026-02-15T08:52:00.078818
4362,M G S Fincap Private Limited,,,,N/A,https://fincap.com/,direct_domain,REVIEW_REQUIRED,65,"Company name on page (100% match) | Ownership signals: ['our team', 'careers', 'login'] | Industry keyword: 'rbi' | LinkedIn company page linked",,,2026-02-15T08:52:45.355270
4363,M J Shah Capital Private Limited,,,,N/A,https://shah.com/,direct_domain,OFFICIAL_WEBSITE_FOUND,72,"Company name on page (100% match) | Corporate email @shah.com | Partial ownership signals: ['about us', 'contact us'] | Industry keyword: 'rbi' | LinkedIn company page linked",https://shah.com/,,2026-02-15T08:52:52.007948
4364,M K B Agro Private Limited,,,,N/A,,,URL_NOT_FOUND,0,,,,2026-02-15T08:52:59.014600
4365,M K Marketing (P) Ltd,,,,N/A,https://mkmarketing.biz/,serper,OFFICIAL_WEBSITE_FOUND,80,"Company name on page (100% match) | Corporate email @mkmark.com | Ownership signals: ['about us', 'contact us', 'privacy policy'] | Industry keyword: 'leasing' | Company name in title (93%)",http://mkmark.com/,,2026-02-15T08:53:56.230211
4366,M L B Commercial Private Limited,,,,N/A,https://mlbcre.com/,serper,REVIEW_REQUIRED,65,"Company name on page (100% match) | Ownership signals: ['about us', 'contact us', 'our team'] | Industry keyword: 'invest' | LinkedIn company page linked",,,2026-02-15T08:54:34.142311
4367,M L Finlease Pvt Ltd,,,,N/A,https://www.finlease.com/,direct_domain,FALSE_MATCH,0,,,Insufficient evidence (score 0/100),2026-02-15T08:55:26.927440
4368,M M Murarka Share & Securities (P) Ltd,,,,N/A,,,URL_NOT_FOUND,0,,,,2026-02-15T08:55:28.438622
4369,M Manifold Private Limited,,,,N/A,https://www.manifold.co.in/,direct_domain,REVIEW_REQUIRED,45,"Company name on page (100% match) | Ownership signals: ['about us', 'contact us', 'our team']",,,2026-02-15T08:55:37.261226
4370,M P Investment & Consultancy Services Ltd,,,,N/A,https://www.consultancy.in/,direct_domain,REVIEW_REQUIRED,65,"Company name on page (100% match) | Ownership signals: ['about us', 'contact us', 'privacy policy'] | Industry keyword: 'financial services' | LinkedIn company page linked",,,2026-02-15T08:55:45.430719
4371,M P N Fincap Private Limited,,,,N/A,https://fincap.com/,direct_domain,REVIEW_REQUIRED,65,"Company name on page (100% match) | Ownership signals: ['our team', 'careers', 'login'] | Industry keyword: 'rbi' | LinkedIn company page linked",,,2026-02-15T08:55:47.295138
4372,M P Sanghvi Investment Private Limited,,,,N/A,,,URL_NOT_FOUND,0,,,,2026-02-15T08:55:54.003151
4373,M Power Micro Finance Pvt Ltd,,,,N/A,https://mpowermicro.com/,serper,OFFICIAL_WEBSITE_FOUND,100,"Company name on page (100% match) | Registered office address found | Regulatory text: 'reserve bank of india' | Corporate email @mpowermicro.com | Ownership signals: ['about us', 'contact us', 'privacy policy'] | Industry keyword: 'nbfc' | Company name in title (87%)",https://mpowermicro.com/,,2026-02-15T08:57:10.054066
4374,M R Finlease Ltd,,,,N/A,https://www.finlease.com/,direct_domain,FALSE_MATCH,0,,,Insufficient evidence (score 0/100),2026-02-15T08:57:46.713354
4375,M R M Finvest Pvt Ltd,,,,N/A,,,URL_NOT_FOUND,0,,,,2026-02-15T08:57:48.024554
4376,M T V Investment & Finance (P) Ltd.,,,,N/A,https://www.mtvafinance.com/,serper,REVIEW_REQUIRED,55,"Company name on page (100% match) | Ownership signals: ['about us', 'contact us', 'our team'] | Industry keyword: 'loan'",,,2026-02-15T08:58:01.659677
4377,M V Credit    Capital  Pvt. Ltd.,,,,N/A,https://www.mvcotspinltd.com/Uploads/20201221213233152AnnualReport_MVCL19-20-Website.pdf,serper,FALSE_MATCH,0,,,PDF file URL,2026-02-15T08:58:11.390291
4378,M.A.Hire Purchase Private Limited,,,,N/A,,,URL_NOT_FOUND,0,,,,2026-02-15T08:58:15.859626
4379,M.B. Finmart Private Limited,,,,N/A,https://www.finmart.in/,direct_domain,REVIEW_REQUIRED,40,Company name on page (100% match) | Industry keyword: 'finance',,,2026-02-15T08:58:22.738222
4380,M.C. Bansal Steels Private Limited,,,,N/A,https://bansalwire.com/wp-content/uploads/2024/06/Bansal-Wire-Industries-Limited_RHP.pdf,serper,OFFICIAL_WEBSITE_FOUND,100,"Company name on page (100% match) | Registered office address found | Corporate email @bansalsteelsltd.com | Ownership signals: ['about us', 'contact us', 'board of directors'] | Industry keyword: 'capital' | Company name in title (87%)",https://www.bansalsteelsltd.com/about_us.php,,2026-02-15T08:58:39.100428
4381,M.G.F. Growth Research And Investmart Limited,,,,N/A,https://www.mgfltd.com/,serper,FALSE_MATCH,0,,,"No company token in domain: tokens ['investmart', 'research', 'growth'] not found in 'mgfltd'",2026-02-15T08:58:53.735953
4382,M.J.Finvest (P) Ltd.,,,,N/A,,,URL_NOT_FOUND,0,,,,2026-02-15T08:59:02.881616
4383,M.L. Securities & Finance Private Limited,,,,N/A,https://www.securities.co.in/,direct_domain,FALSE_MATCH,30,Company name on page (100% match),,Insufficient evidence (score 30/100),2026-02-15T08:59:11.003782
4384,M.N.R. Shares & Investments Pvt.Ltd,,,,N/A,,,URL_NOT_FOUND,0,,,,2026-02-15T08:59:20.783143
4385,M.N.R.Leasing And Finance Ltd.,,,,N/A,,,URL_NOT_FOUND,0,,,,2026-02-15T08:59:28.158681
4386,M.R.Fincap Pvt.Ltd,,,,N/A,,,URL_NOT_FOUND,0,,,,2026-02-15T08:59:36.153140
4387,M.R.H. Finance Co. Pvt. Ltd.,,,,N/A,https://www.mrhmfl.co.in/,serper,FALSE_MATCH,0,,,No company token in domain: tokens ['finance'] not found in 'mrhmfl',2026-02-15T08:59:43.497977
4388,M.S. Makan Leasing & Finance Private Limited,,,,N/A,https://www.msmakanleafin.com/,serper,REVIEW_REQUIRED,57,Company name on page (100% match) | Partial ownership signals: ['contact us'] | Industry keyword: 'loan' | Company name in title (89%),,,2026-02-15T09:00:04.497518
4389,M.S.Eximp Pvt. Ltd.,,,,N/A,,,URL_NOT_FOUND,0,,,,2026-02-15T09:00:46.080197
4390,M3 Investment  Pvt.  Ltd,,,,N/A,https://www.kvb.bank.in/docs/share-holding-pattern-march-2016.pdf,serper,FALSE_MATCH,0,,,PDF file URL,2026-02-15T09:00:54.553524
4391,Maa Kali Vinimay Pvt. Ltd,,,,N/A,https://www.maakali.com/,direct_domain,FALSE_MATCH,0,,,Insufficient evidence (score 0/100),2026-02-15T09:00:58.304386
4392,Maa Pahari Merchantiles (P) Ltd,,,,N/A,https://www.maapahari.co.in/,direct_domain,OFFICIAL_WEBSITE_FOUND,72,"Company name on page (94% match) | Corporate email @maapahari.co.in | Partial ownership signals: ['about us', 'contact us'] | Industry keyword: 'loan' | Company name in title (94%)",https://www.maapahari.co.in/,,2026-02-15T09:01:04.426174
4393,Maa Sarada Holdings (P) Ltd,,,,N/A,https://www.maasarada.com/,direct_domain,FALSE_MATCH,0,,,Insufficient evidence (score 0/100),2026-02-15T09:01:09.172136
4394,Maan Capital Services Private Limited,,,,N/A,https://www.maan.co.in/,direct_domain,FALSE_MATCH,37,Company name on page (100% match) | Partial ownership signals: ['about us'],,Insufficient evidence (score 37/100),2026-02-15T09:01:10.806279
4395,Maanaveeya Development & Finance Private Limited (Formerly Maanaveeya Holdings & Investments Private Limited),,,,N/A,https://www.maanaveeya.org/,serper,OFFICIAL_WEBSITE_FOUND,75,"Company name on page (60% match) | Ownership signals: ['about us', 'investor relations', 'login'] | Industry keyword: 'loan' | LinkedIn company page linked | Company name in title (51%)",https://www.maanaveeya.org/,,2026-02-15T09:01:34.220955
4396,Maanor Investment Pvt Ltd,,,,N/A,,,URL_NOT_FOUND,0,,,,2026-02-15T09:01:39.715994
4397,Mach Fincap Private Limited,,,,N/A,,,URL_NOT_FOUND,0,,,,2026-02-15T09:02:03.774685
4398,Mackels Vincom (P) Lane,,,,N/A,,,URL_NOT_FOUND,0,,,,2026-02-15T09:02:15.353298
4399,Mackertich Consultancy Services Pvt Ltd,,,,N/A,,,URL_NOT_FOUND,0,,,,2026-02-15T09:02:22.842862
4400,Mackmorn Commodities Pvt Ltd,,,,N/A,,,URL_NOT_FOUND,0,,,,2026-02-15T09:02:31.149591
4401,Macl Securities & Finance Ltd.,,,,N/A,https://www.maclsecurities.com/,serper,FALSE_MATCH,0,,,HTTP 503,2026-02-15T09:02:39.482167
4402,Macro Leafin  Pvt  Ltd,,,,N/A,,,URL_NOT_FOUND,0,,,,2026-02-15T09:02:47.745994
