row_number,company_name,cin,category,state,aum_cr,raw_url,search_source,outcome,score,evidence,validated_url,reject_reason,timestamp
5532,Oxyzo Financial Services Limited,,,,N/A,https://www.oxyzo.in/,direct_domain,OFFICIAL_WEBSITE_FOUND,100,"Company name on page (100% match) | Registered office address found | Regulatory text: 'rbi registered' | Corporate email @oxyzo.in | Ownership signals: ['about us', 'contact us', 'privacy policy'] | Industry keyword: 'nbfc' | LinkedIn company page linked",https://www.oxyzo.in/,,2026-02-15T04:08:50.596888
5533,P C Chandra'S Financial Services (P) Ltd,,,,N/A,https://www.chandras.com/,direct_domain,FALSE_MATCH,0,,,Insufficient evidence (score 0/100),2026-02-15T04:08:51.918547
5534,P C Combines Pvt Ltd,,,,N/A,https://www.jwipc.com/product/55.html,serper,REVIEW_REQUIRED,45,"Company name on page (100% match) | Ownership signals: ['contact us', 'privacy policy', 'login']",,,2026-02-15T04:09:15.312612
5535,P C J Finvest (P) Ltd,,,,N/A,https://www.pcjholdings.in/,serper,REVIEW_REQUIRED,42,"Corporate email @pcjlaw.in | Partial ownership signals: ['about us', 'our team'] | Industry keyword: 'nbfc' | LinkedIn company page linked",,,2026-02-15T04:10:15.096927
5536,P C Media Systems Ltd,,,,N/A,https://mediasystems.com/,direct_domain,REVIEW_REQUIRED,62,"Company name on page (100% match) | Corporate email @mediasystems.com | Partial ownership signals: ['about us', 'privacy policy'] | LinkedIn company page linked",,,2026-02-15T04:10:48.759665
5537,P- Cube Enterprises Private Limited,,,,N/A,https://www.cubeenterprises.com/,direct_domain,FALSE_MATCH,0,,,Insufficient evidence (score 0/100),2026-02-15T04:11:16.999181
5538,P D Gainwell & Credit (P) Ltd,,,,N/A,https://www.gainwell.com/,direct_domain,OFFICIAL_WEBSITE_FOUND,80,"Company name on page (100% match) | Corporate email @gainwell.com | Ownership signals: ['about us', 'contact us', 'privacy policy'] | Industry keyword: 'emi' | LinkedIn company page linked",https://www.gainwell.com/,,2026-02-15T04:11:40.163065
5539,P G Commercials Pvt. Ltd.,,,,N/A,https://vanicommercials.com/,serper,OFFICIAL_WEBSITE_FOUND,80,"Company name on page (65% match) | Corporate email @vanicommercials.com | Ownership signals: ['about us', 'cin:', 'investor relations'] | Industry keyword: 'nbfc' | Company name in title (65%)",https://vanicommercials.com/,,2026-02-15T04:11:45.626326
5540,P G Nahar Finance Limited,,,,N/A,https://www.naharcredits.in/,serper,OFFICIAL_WEBSITE_FOUND,100,"Company name on page (100% match) | Regulatory text: 'reserve bank of india' | Corporate email @naharcredits.in | Ownership signals: ['about us', 'contact us', 'management team'] | Industry keyword: 'nbfc' | LinkedIn company page linked",https://www.naharcredits.in/,,2026-02-15T04:12:03.593363
5541,P H Financials & Investments Private Limited (Formerly P H Financial & Investment Consultants Private Limited),,,,N/A,https://phf.co.in/,serper,REVIEW_REQUIRED,52,"Registered office address found | Corporate email @instafinancials.com | Partial ownership signals: ['about us', 'registered office'] | Industry keyword: 'finance'",,,2026-02-15T04:12:32.302493
5542,P J Credit Capital Ltd.,,,,N/A,https://pjcreditcapital.in/about/,serper,OFFICIAL_WEBSITE_FOUND,100,"Company name on page (100% match) | Registered office address found | Regulatory text: 'reserve bank of india' | Corporate email @pjcreditcapital.in | Ownership signals: ['about us', 'contact us', 'our team'] | Industry keyword: 'nbfc' | LinkedIn company page linked | Company name in title (74%)",https://pjcreditcapital.in/about/,,2026-02-15T04:12:55.301089
5543,P Jainex Trade & Finance Pvt Ltd,,,,N/A,https://jainexfin.com/,serper,REVIEW_REQUIRED,40,Company name on page (60% match) | Company name in title (60%),,,2026-02-15T04:12:59.927374
5544,P K Credits Pvt Ltd,,,,N/A,https://credits.com/en/,direct_domain,OFFICIAL_WEBSITE_FOUND,95,"Company name on page (100% match) | Registered office address found | Ownership signals: ['terms of service', 'terms and conditions', 'head office'] | Industry keyword: 'finance' | LinkedIn company page linked | Company name in title (64%)",https://credits.com/en/,,2026-02-15T04:13:07.707839
5545,P K Gangwal & Sons (P) Ltd,,,,N/A,https://www.gangwalandsons.com/,serper,FALSE_MATCH,0,,,HTTP 503,2026-02-15T04:13:11.175974
5546,P K Leasing & Finance Ltd,,,,N/A,https://www.pkleasing.in/,serper,OFFICIAL_WEBSITE_FOUND,100,"Company name on page (100% match) | Registered office address found | Regulatory text: 'reserve bank of india' | Corporate email @pkleasing.in | Ownership signals: ['about us', 'contact us', 'registered office'] | Industry keyword: 'nbfc' | Company name in title (100%)",https://www.pkleasing.in/,,2026-02-15T04:13:20.697081
5547,P M B Holdings (P) Ltd,,,,N/A,,,URL_NOT_FOUND,0,,,,2026-02-15T04:13:35.863614
5548,P M Dealers Pvt. Ltd.,,,,N/A,https://www.dealers.co.in/,direct_domain,FALSE_MATCH,0,,,Insufficient evidence (score 0/100),2026-02-15T04:13:54.019488
5549,P N Y Sabha Finance Ltd,,,,N/A,https://www.sabha.com/,direct_domain,FALSE_MATCH,0,,,Insufficient evidence (score 0/100),2026-02-15T04:14:09.909708
5550,P P Developers Pvt.Ltd,,,,N/A,https://www.developers.com/,direct_domain,FALSE_MATCH,0,,,Insufficient evidence (score 0/100),2026-02-15T04:14:10.930413
5551,P P Holdings Ltd,,,,N/A,,,URL_NOT_FOUND,0,,,,2026-02-15T04:14:15.312569
5552,P P Suppliers & Agencies Pvt.Ltd,,,,N/A,,,URL_NOT_FOUND,0,,,,2026-02-15T04:14:28.108478
5553,P R L Leasing Ltd. (Name as per MCA - PRL Projects & Infrastructure Ltd),,,,N/A,http://prlprojects.com/financial.html,serper,REVIEW_REQUIRED,65,"Company name on page (80% match) | Ownership signals: ['about us', 'contact us', 'privacy policy'] | Industry keyword: 'credit' | Company name in title (65%)",,,2026-02-15T04:14:35.032519
5554,P R Niryat (P) Ltd,,,,N/A,https://nbfcregistraion.wordpress.com/2017/11/24/list-of-non-deposit-accepting-nbfc-company-in-kolkata-2/,serper,FALSE_MATCH,0,,,Blocked: wordpress.com,2026-02-15T04:14:41.687301
5555,P S L Financial Services Ltd,,,,N/A,https://pslfin.wordpress.com/,serper,FALSE_MATCH,0,,,Blocked: wordpress.com,2026-02-15T04:14:49.481643
5556,P. D. Viniyog (P) Ltd,,,,N/A,,,URL_NOT_FOUND,0,,,,2026-02-15T04:14:54.070204
5557,P. Seven General Finance Pvt.Ltd.,,,,N/A,,,URL_NOT_FOUND,0,,,,2026-02-15T04:15:24.785366
5558,P.A. Securities Pvt. Ltd.,,,,N/A,https://www.pa.gov/agencies/dobs/securities/securities-registration-office,serper,FALSE_MATCH,0,,,No company token in domain: tokens ['securities'] not found in 'pagov',2026-02-15T04:15:32.323966
5559,P.B. Finvest Private Limited,,,,N/A,,,URL_NOT_FOUND,0,,,,2026-02-15T04:15:52.034616
5560,P.K.B. Portfolio Private Ltd.,,,,N/A,,,URL_NOT_FOUND,0,,,,2026-02-15T04:16:08.292288
5561,P.R.Kumar Capital Pvt Ltd,,,,N/A,https://www.prkumar.in/,direct_domain,FALSE_MATCH,0,,,Insufficient evidence (score 0/100),2026-02-15T04:16:14.878732
5562,P.R.S. Business Private Limited,,,,N/A,https://www.prsservices.com.au/,serper,FALSE_MATCH,0,,,No company token in domain: tokens ['business'] not found in 'prsservicescomau',2026-02-15T04:16:18.051876
5563,P.S.B. Investment Private Limited,,,,N/A,https://www.psb.com/,direct_domain,FALSE_MATCH,0,,,No company token in domain: tokens ['investment'] not found in 'psb',2026-02-15T04:16:23.222490
5564,P.S.N Finance Private Limited,,,,N/A,https://www.psn.in/,direct_domain,FALSE_MATCH,0,,,No company token in domain: tokens ['finance'] not found in 'psn',2026-02-15T04:16:25.774652
5565,Pabla Leasing And Finance Pvt Ltd,,,,N/A,,,URL_NOT_FOUND,0,,,,2026-02-15T04:16:31.778002
5566,Pace Education And Financial Services Pvt. Ltd.,,,,N/A,https://pacegroupuae.com,direct_domain,REVIEW_REQUIRED,57,"Company name on page (75% match) | Partial ownership signals: ['about us', 'careers'] | Industry keyword: 'emi' | Company name in title (62%)",,,2026-02-15T04:16:39.241846
5567,Pace Industries P Ltd.,,,,N/A,https://paceind.com/,serper,REVIEW_REQUIRED,57,"Company name on page (100% match) | Partial ownership signals: ['privacy policy', 'careers'] | Industry keyword: 'leasing' | LinkedIn company page linked",,,2026-02-15T04:16:41.743285
5568,Paceman Finance India Private Limited,,,,N/A,https://www.paceman.com/,direct_domain,FALSE_MATCH,30,Company name on page (100% match),,Insufficient evidence (score 30/100),2026-02-15T04:17:20.242879
5569,Paceman Sales Promotion Pvt. Ltd,,,,N/A,,,URL_NOT_FOUND,0,,,,2026-02-15T04:17:23.463113
5570,Paceman Traders Pvt. Ltd,,,,N/A,,,URL_NOT_FOUND,0,,,,2026-02-15T04:17:30.388462
5571,Pacific Finstock Ltd,,,,N/A,,,URL_NOT_FOUND,0,,,,2026-02-15T04:17:38.342528
5572,Pacific Management (P) Ltd,,,,N/A,https://pacific.com/,direct_domain,REVIEW_REQUIRED,47,Company name on page (100% match) | Partial ownership signals: ['login'] | Industry keyword: 'emi',,,2026-02-15T04:17:48.127195
5573,Pacific Plantations Limited,,,,N/A,https://pacific-plantations.com/,serper,FALSE_MATCH,0,,,Insufficient evidence (score 0/100),2026-02-15T04:18:14.535235
5574,Pacific Portfolio Fund Pvt Ltd,,,,N/A,https://www.suprapacific.com/storage/1730/Press-Note.pdf,serper,OFFICIAL_WEBSITE_FOUND,85,"Company name on page (100% match) | Registered office address found | Ownership signals: ['contact us', 'management team', 'board of directors'] | Industry keyword: 'nbfc' | LinkedIn company page linked",https://www.pacific-assets.com/portfolio-documents/quarterly-update,,2026-02-15T04:18:21.272146
5575,Pacific Vyapaar Pvt Ltd,,,,N/A,,,URL_NOT_FOUND,0,,,,2026-02-15T04:18:37.287543
5576,Paco Exports Ltd (Name as per MCA - Somany Impresa Limited),,,,N/A,https://www.patcoexports.in/,serper,FALSE_MATCH,27,"Partial ownership signals: ['contact us', 'login'] | Industry keyword: 'loan' | Company name in title (53%)",,Insufficient evidence (score 27/100),2026-02-15T04:18:44.303402
5577,Padinjarekara Finance Co Pvt Ltd,,,,N/A,,,URL_NOT_FOUND,0,,,,2026-02-15T04:18:54.248639
5578,Padma Forex Merchants (P) Ltd,,,,N/A,,,URL_NOT_FOUND,0,,,,2026-02-15T04:19:04.028213
5579,Padmakshi Investments Ltd.,,,,N/A,http://www.padmakshi.co.in/,serper,OFFICIAL_WEBSITE_FOUND,75,"Company name on page (100% match) | Ownership signals: ['contact us', 'privacy policy', 'grievance'] | Industry keyword: 'rbi' | LinkedIn company page linked | Company name in title (67%)",http://www.padmakshi.co.in/,,2026-02-15T04:19:10.744763
5580,Padmalaya Finserve Private Limited,,,,N/A,https://www.padmalayafinserve.com/,direct_domain,REVIEW_REQUIRED,47,"Company name on page (100% match) | Partial ownership signals: ['our team', 'privacy policy'] | Industry keyword: 'loan'",,,2026-02-15T04:19:29.805934
5581,Padmanava Properties & Merchandise  Pvt. Ltd.,,,,N/A,,,URL_NOT_FOUND,0,,,,2026-02-15T04:19:31.040690
5582,Padmaraj Investment Trading Co(P)Ltd,,,,N/A,,,URL_NOT_FOUND,0,,,,2026-02-15T04:19:37.836453
5583,Padmavati Investment Ltd,,,,N/A,https://www.padmavati.com/,direct_domain,FALSE_MATCH,30,Company name on page (100% match),,Insufficient evidence (score 30/100),2026-02-15T04:19:45.016252
5584,Padmawati Credit Capital (P) Ltd,,,,N/A,https://padmawati.co.in/,direct_domain,REVIEW_REQUIRED,57,"Company name on page (100% match) | Partial ownership signals: ['about us', 'contact us'] | Industry keyword: 'emi' | Company name in title (52%)",,,2026-02-15T04:20:06.969584
5585,Padrone Marketing (P) Ltd,,,,N/A,http://www.padrone.co.in/about.php,serper,FALSE_MATCH,0,,,HTTP 408,2026-02-15T04:20:30.313620
5586,Pafco Laboratories Ltd,,,,N/A,,,URL_NOT_FOUND,0,,,,2026-02-15T04:21:04.804949
5587,Paft Finance Limited,,,,N/A,https://www.paft.com/,direct_domain,FALSE_MATCH,37,Company name on page (100% match) | Partial ownership signals: ['privacy policy'],,Insufficient evidence (score 37/100),2026-02-15T04:21:11.960108
5588,Pahal Financial Services Private Limited,,,,N/A,https://www.pahal.com/,direct_domain,FALSE_MATCH,0,,,Insufficient evidence (score 0/100),2026-02-15T04:21:18.377585
5589,Pahal Investment Pvt. Ltd.,,,,N/A,https://www.pahal.com/,direct_domain,FALSE_MATCH,0,,,Insufficient evidence (score 0/100),2026-02-15T04:21:41.558348
5590,Paharimata Commodities (P) Ltd,,,,N/A,https://paharimata.co.in/pdf/Code-of-Conduct.pdf,serper,FALSE_MATCH,0,,,PDF file URL,2026-02-15T04:22:04.772889
5591,Pahul Commerce P Ltd,,,,N/A,,,URL_NOT_FOUND,0,,,,2026-02-15T04:22:09.998173
5592,Paisabuddy Finance Private Limited (Formerly Known As Gurudev Savings And Hire Purchase (India) Private Limited),,,,N/A,,,URL_NOT_FOUND,0,,,,2026-02-15T04:22:17.920056
5593,Paisalo Digital Limited,,,,N/A,https://www.paisalo.in/,serper,OFFICIAL_WEBSITE_FOUND,100,"Company name on page (100% match) | Registered office address found | Corporate email @paisalo.in | Ownership signals: ['board of directors', 'privacy policy', 'grievance'] | Industry keyword: 'nbfc' | LinkedIn company page linked",https://www.paisalo.in/,,2026-02-15T04:22:24.886314
5594,Palam Motels Ltd.,,,,N/A,,,URL_NOT_FOUND,0,,,,2026-02-15T04:22:30.187777
5595,Palanquin Investments Private Limited,,,,N/A,,,URL_NOT_FOUND,0,,,,2026-02-15T04:22:37.017373
5596,Pali Commercial Co Ltd,,,,N/A,https://www.palicommercial.com/,direct_domain,OFFICIAL_WEBSITE_FOUND,90,"Company name on page (100% match) | Regulatory text: 'reserve bank of india' | Ownership signals: ['about us', 'contact us', 'cin:'] | Industry keyword: 'nbfc' | Company name in title (88%)",https://www.palicommercial.com/,,2026-02-15T04:22:43.463006
5597,Pallavi Apartments Pvt Ltd,,,,N/A,,,URL_NOT_FOUND,0,,,,2026-02-15T04:22:48.655903
5598,Palli Pragoti Financial Services Private Limited (Formerly Kamala Trades & Holdings Pvt Ltd),,,,N/A,https://pallipragoti.com/,direct_domain,OFFICIAL_WEBSITE_FOUND,100,"Company name on page (100% match) | Registered office address found | Regulatory text: 'nbfc-mfi' | Corporate email @pallipragoti.com | Ownership signals: ['about us', 'contact us', 'board of directors'] | Industry keyword: 'nbfc'",https://pallipragoti.com/,,2026-02-15T04:22:55.267955
5599,Pallonji Leasing Private Limited,,,,N/A,https://www.mpallonjigroup.com/pallonji-leasing.html,serper,OFFICIAL_WEBSITE_FOUND,90,"Company name on page (100% match) | Regulatory text: 'reserve bank of india' | Ownership signals: ['about us', 'contact us', 'careers'] | Industry keyword: 'nbfc' | Company name in title (52%)",https://www.mpallonjigroup.com/pallonji-leasing.html,,2026-02-15T04:23:02.135525
5600,Palm Products P Ltd,,,,N/A,https://www.palmproducts.com/,direct_domain,FALSE_MATCH,0,,,Insufficient evidence (score 0/100),2026-02-15T04:23:07.680503
5601,Palma Development Finance Private Limited,,,,N/A,https://www.palmadevelopment.com/,direct_domain,FALSE_MATCH,0,,,Insufficient evidence (score 0/100),2026-02-15T04:23:26.679183
5602,Palpit Tie Up (P) Ltd,,,,N/A,,,URL_NOT_FOUND,0,,,,2026-02-15T04:23:29.283285
5603,Palriwala Finance Pvt. Ltd.,,,,N/A,,,URL_NOT_FOUND,0,,,,2026-02-15T04:23:37.173661
5604,Paltani Investment & Finance Co Pvt Ltd,,,,N/A,https://www.paltani.com/,direct_domain,REVIEW_REQUIRED,65,Company name on page (100% match) | Corporate email @paltani.com | Industry keyword: 'emi' | LinkedIn company page linked,,,2026-02-15T04:23:45.558795
5605,Pam Fincap Pvt. Ltd.,,,,N/A,https://www.pamfincap.com/,direct_domain,REVIEW_REQUIRED,65,"Company name on page (76% match) | Ownership signals: ['about us', 'contact us', 'our team'] | Industry keyword: 'nbfc' | Company name in title (76%)",,,2026-02-15T04:23:53.469979
5606,PAN Emami Cosmed Limited (Formerly known as Midkot Investments Private Limited),,,,N/A,https://www.emamiltd.in/wp-content/themes/emami/pdf/Annual-Reports/2015-2016/20160715053723small237.pdf,serper,FALSE_MATCH,0,,,PDF file URL,2026-02-15T04:23:54.803356
5607,Pan Merchants (P) Ltd,,,,N/A,,,URL_NOT_FOUND,0,,,,2026-02-15T04:23:58.235437
5608,Pan Pad Investment (P) Ltd,,,,N/A,,,URL_NOT_FOUND,0,,,,2026-02-15T04:24:06.263630
5609,Panacea Services Pvt.Ltd (Name as per MCA - Kaka Services Private Limited),,,,N/A,https://www.panacea.co.in/,direct_domain,FALSE_MATCH,0,,,Insufficient evidence (score 0/100),2026-02-15T04:24:29.622395
5610,Panafic Industrials Ltd,,,,N/A,http://ww38.panaficindustrials.com/,direct_domain,REVIEW_REQUIRED,40,Company name on page (100% match) | Company name in title (88%),,,2026-02-15T04:24:41.773439
5611,Panaji Finance Limited,,,,N/A,,,URL_NOT_FOUND,0,,,,2026-02-15T04:24:49.588133
5612,Panatone Finvest Limited (Converted To CIC W.E.F 22.04.2019),,,,N/A,,,URL_NOT_FOUND,0,,,,2026-02-15T04:26:26.011368
5613,Panchhi Financing & Leasing Pvt. Ltd.,,,,N/A,,,URL_NOT_FOUND,0,,,,2026-02-15T04:26:33.313647
5614,Panchjanya Distributors (P) .Ltd,,,,N/A,,,URL_NOT_FOUND,0,,,,2026-02-15T04:26:40.447497
5615,Panchkula Finvest Pvt. Ltd.,,,,N/A,,,URL_NOT_FOUND,0,,,,2026-02-15T04:26:48.003732
5616,Panchmukhi Properties Ltd,,,,N/A,https://www.panchmukhi.in/,serper,OFFICIAL_WEBSITE_FOUND,72,"Company name on page (72% match) | Corporate email @panchmukhi.in | Partial ownership signals: ['about us', 'contact us'] | Industry keyword: 'investment' | Company name in title (72%)",https://www.panchmukhi.in/,,2026-02-15T04:26:53.613907
5617,Panchsheel Financial Services Pvt Ltd,,,,N/A,https://panchsheel.com/,direct_domain,REVIEW_REQUIRED,40,Company name on page (100% match) | Industry keyword: 'rbi',,,2026-02-15T04:27:02.458485
5618,Panchwati Commerce (P) Ltd,,,,N/A,,,URL_NOT_FOUND,0,,,,2026-02-15T04:27:06.117145
5619,Pandarakalam Finance Private Limited,,,,N/A,https://www.pandarakalamfinance.com/,serper,REVIEW_REQUIRED,57,Company name on page (100% match) | Partial ownership signals: ['cin:'] | Industry keyword: 'rbi' | Company name in title (50%),,,2026-02-15T04:27:12.686150
5620,Pandinadu Finance Company Private Limited,,,,N/A,https://pandinadufinance.com/about/,serper,OFFICIAL_WEBSITE_FOUND,100,"Company name on page (100% match) | Registered office address found | Regulatory text: 'reserve bank of india' | Ownership signals: ['about us', 'contact us', 'terms and conditions'] | Industry keyword: 'nbfc'",https://pandinadufinance.com/about/,,2026-02-15T04:27:24.568882
5621,Pandora Tie- Up Pvt. Ltd.,,,,N/A,,,URL_NOT_FOUND,0,,,,2026-02-15T04:27:32.485264
5622,Panipat Hire Purchase & Leasing Pvt. Ltd.,,,,N/A,,,URL_NOT_FOUND,0,,,,2026-02-15T04:27:41.024988
5623,Pankaj K. Mehta Investment Pvt. Ltd.,,,,N/A,https://www.pankajmehta.com/cgi-sys/suspendedpage.cgi,direct_domain,REVIEW_REQUIRED,55,Company name on page (67% match) | Corporate email @pankajmehta.com | Industry keyword: 'emi',,,2026-02-15T04:27:47.306623
5624,Pankhuri Investment And Securities Ltd.,,,,N/A,,,URL_NOT_FOUND,0,,,,2026-02-15T04:27:50.727071
5625,Pankti Credit Capital Private Limited,,,,N/A,,,URL_NOT_FOUND,0,,,,2026-02-15T04:27:57.637320
5626,Panorama Marketing Private Limited,,,,N/A,https://panoramamarketing.com.au/,serper,OFFICIAL_WEBSITE_FOUND,75,"Company name on page (100% match) | Ownership signals: ['about us', 'contact us', 'our team'] | Industry keyword: 'investment' | LinkedIn company page linked | Company name in title (53%)",https://panoramamarketing.com.au/,,2026-02-15T04:28:21.110977
5627,Pansari Leasing And Finance Ltd.,,,,N/A,https://pansari.co.in/home/,serper,REVIEW_REQUIRED,65,"Company name on page (100% match) | Ownership signals: ['about us', 'contact us', 'our team'] | Industry keyword: 'emi' | LinkedIn company page linked",,,2026-02-15T04:28:53.726081
5628,Pansons Finlease Private Limited,,,,N/A,https://www.superiorfinlease.com/,serper,FALSE_MATCH,35,"Ownership signals: ['about us', 'contact us', 'privacy policy'] | Industry keyword: 'nbfc' | Company name in title (58%)",,Insufficient evidence (score 35/100),2026-02-15T04:29:04.713391
5629,Panther Fincap & Management Services Ltd,,,,N/A,,,URL_NOT_FOUND,0,,,,2026-02-15T04:29:13.639897
5630,Panther Vanijya (P) Ltd,,,,N/A,,,URL_NOT_FOUND,0,,,,2026-02-15T04:29:21.260659
5631,Pantomath Finance Private Limited,,,,N/A,https://www.pantomath.com/,direct_domain,OFFICIAL_WEBSITE_FOUND,80,"Company name on page (100% match) | Corporate email @pantomath.com | Ownership signals: ['about us', 'privacy policy', 'careers'] | Industry keyword: 'investment' | LinkedIn company page linked",https://www.pantomath.com/,,2026-02-15T04:29:28.606391
5632,Panvelkars Kajari Finance Private Limited,,,,N/A,,,URL_NOT_FOUND,0,,,,2026-02-15T04:29:48.632969
