row_number,company_name,cin,category,state,aum_cr,raw_url,search_source,outcome,score,evidence,validated_url,reject_reason,timestamp
2563,Flowfund Vanijya (P) Ltd,,,,N/A,,,URL_NOT_FOUND,0,,,,2026-02-15T02:12:49.446206
2564,Flowing Desire Investment & Finance Pvt Ltd.,,,,N/A,,,URL_NOT_FOUND,0,,,,2026-02-15T02:12:57.473808
2565,Fly Hi - Financial Services Ltd.,,,,N/A,https://flyhifinance.com/,serper,OFFICIAL_WEBSITE_FOUND,100,"Company name on page (100% match) | Registered office address found | Corporate email @flyhifinance.com | Ownership signals: ['privacy policy', 'terms and conditions', 'grievance'] | Industry keyword: 'nbfc' | LinkedIn company page linked",https://flyhifinance.com/,,2026-02-15T02:13:04.117464
2566,Flyhigh Exports Pvt.Ltd.,,,,N/A,,,URL_NOT_FOUND,0,,,,2026-02-15T02:13:26.760698
2567,FMI Investments Pvt. Ltd.,,,,N/A,https://www.fmiinvestments.com/,direct_domain,FALSE_MATCH,0,,,Insufficient evidence (score 0/100),2026-02-15T02:13:34.228427
2568,FMS Leasing and Finance Limited,,,,N/A,,,URL_NOT_FOUND,0,,,,2026-02-15T02:13:57.644220
2569,Focal Leasing & Credits Ltd.,,,,N/A,https://www.smccredits.com/feb/SMC%20Credits%20AR%202018-19_final_September%2007_2019_1.pdf,serper,FALSE_MATCH,0,,,PDF file URL,2026-02-15T02:14:04.463733
2570,Focus Capital Services Ltd.,,,,N/A,https://www.focuscapital.com/,serper,FALSE_MATCH,0,,,HTTP 503,2026-02-15T02:14:07.922540
2571,Focus Industrial Resources Ltd.,,,,N/A,,,URL_NOT_FOUND,0,,,,2026-02-15T02:16:46.424506
2572,Folsom Finance Private Ltd (Formerly Nitesh Housing Finance Pvt. Ltd.),,,,N/A,,,URL_NOT_FOUND,0,,,,2026-02-15T02:17:15.401918
2573,Fonsark Traders (P) Ltd,,,,N/A,,,URL_NOT_FOUND,0,,,,2026-02-15T02:17:23.447786
2574,Fontana Commodeal (P) Ltd,,,,N/A,http://fontana-commodeal.com/,serper,FALSE_MATCH,0,,,Insufficient evidence (score 0/100),2026-02-15T02:17:30.186740
2575,Forerunner Capital Investments Limited,,,,N/A,https://www.forerunnerin.com/,serper,OFFICIAL_WEBSITE_FOUND,72,"Company name on page (100% match) | Corporate email @forerunnerin.com | Partial ownership signals: ['about us', 'contact us'] | Industry keyword: 'loan' | Company name in title (100%)",https://www.forerunnerin.com/,,2026-02-15T02:17:40.367304
2576,Foresight Fragrance & Finance Pvt Ltd,,,,N/A,,,URL_NOT_FOUND,0,,,,2026-02-15T02:17:49.510098
2577,"Foresight Holdings Pvt. Ltd,",,,,N/A,https://www.foresightholdings.co.in/,direct_domain,FALSE_MATCH,0,,,Insufficient evidence (score 0/100),2026-02-15T02:17:55.917070
2578,Fornax Farms Private Ltd,,,,N/A,,,URL_NOT_FOUND,0,,,,2026-02-15T02:18:05.148111
2579,Fort Finance Limited (Formerly Ramuka Capital Markets Ltd),,,,N/A,https://www.fort.com/,direct_domain,FALSE_MATCH,0,,,Insufficient evidence (score 0/100),2026-02-15T02:18:12.929377
2580,Fortis Healthcare Holdings Pvt. Ltd.,,,,N/A,https://www.fortishealthcare.com/drupal-data/investors/Fortis%2BHealthcare%2BEGM%2BNotice-13.08.2018.pdf,serper,FALSE_MATCH,0,,,PDF file URL,2026-02-15T02:18:38.943506
2581,Fortune Capital Holding Pvt Ltd,,,,N/A,https://www.fortuneholding.com/,direct_domain,FALSE_MATCH,0,,,Insufficient evidence (score 0/100),2026-02-15T02:19:10.605565
2582,Fortune Industrial Resources Ltd.,,,,N/A,,,URL_NOT_FOUND,0,,,,2026-02-15T02:19:13.589204
2583,Fortune Intercontinental Pvt. Ltd.,,,,N/A,,,URL_NOT_FOUND,0,,,,2026-02-15T02:19:28.252813
2584,Fortune Portfolio Private Ltd,,,,N/A,https://www.fortuneindia.com/opinion/the-road-ahead-for-nbfcs/103720,serper,OFFICIAL_WEBSITE_FOUND,90,Company name on page (100% match) | Regulatory text: 'reserve bank of india' | Corporate email @fortuneindia.com | Industry keyword: 'nbfc' | LinkedIn company page linked,https://www.fortuneindia.com/opinion/the-road-ahead-for-nbfcs/103720,,2026-02-15T02:19:36.812632
2585,Forum Viniyog Pvt Ltd,,,,N/A,,,URL_NOT_FOUND,0,,,,2026-02-15T02:20:02.903174
2586,Forward Financial Services Ltd.,,,,N/A,https://forward.com/,direct_domain,REVIEW_REQUIRED,62,"Company name on page (100% match) | Corporate email @forward.com | Partial ownership signals: ['contact us', 'privacy policy'] | Industry keyword: 'emi'",,,2026-02-15T02:20:10.893873
2587,Forward Looking Advisory Services (P) Ltd,,,,N/A,https://www.forwardlooking.com/,direct_domain,OFFICIAL_WEBSITE_FOUND,75,"Company name on page (100% match) | Ownership signals: ['about us', 'contact us', 'login'] | Industry keyword: 'rbi' | LinkedIn company page linked | Company name in title (56%)",https://www.forwardlooking.com/,,2026-02-15T02:20:15.152966
2588,Foundation Finvest Lease Ltd.,,,,N/A,,,URL_NOT_FOUND,0,,,,2026-02-15T02:20:19.114664
2589,Fox Capital Private Limited,,,,N/A,https://foxcapital.in/foxcapital/,serper,OFFICIAL_WEBSITE_FOUND,100,"Company name on page (100% match) | Regulatory text: 'reserve bank of india' | Corporate email @foxcapital.in | Ownership signals: ['about us', 'contact us', 'management team'] | Industry keyword: 'nbfc' | LinkedIn company page linked",https://foxcapital.in/foxcapital/,,2026-02-15T02:20:27.386920
2590,Fragment Nivesh Pvt. Ltd.,,,,N/A,https://www.nivesh.com/,serper,FALSE_MATCH,0,,,Insufficient evidence (score 0/100),2026-02-15T02:20:37.734251
2591,Fragrance Investments Pvt Ltd,,,,N/A,,,URL_NOT_FOUND,0,,,,2026-02-15T02:20:47.866293
2592,Frankfort Sales Promotion Pvt Ltd (Name as per MCA - VSS Metals Private Limited),,,,N/A,,,URL_NOT_FOUND,0,,,,2026-02-15T02:20:55.372316
2593,Franklin Leasing & Finance Pvt. Ltd.,,,,N/A,https://www.franklin.com/,direct_domain,FALSE_MATCH,0,,,Insufficient evidence (score 0/100),2026-02-15T02:21:03.412168
2594,Fraternal Credit & Financial Services Ltd.,,,,N/A,https://www.fraternal.com/,direct_domain,REVIEW_REQUIRED,47,Company name on page (100% match) | Partial ownership signals: ['privacy policy'] | Company name in title (58%),,,2026-02-15T02:21:06.405050
2595,Fraternal Investments Private Limited,,,,N/A,https://www.fraternalcredit.com/,serper,OFFICIAL_WEBSITE_FOUND,97,"Company name on page (100% match) | Regulatory text: 'reserve bank of india' | Corporate email @fraternalcredit.com | Partial ownership signals: ['contact us', 'board of directors'] | Industry keyword: 'nbfc' | Company name in title (60%)",https://www.fraternalcredit.com/,,2026-02-15T02:21:10.702923
2596,Frazer Goods & Supply (P) Ltd,,,,N/A,,,URL_NOT_FOUND,0,,,,2026-02-15T02:21:35.901481
2597,Freemen Investments Private Ltd.,,,,N/A,https://www.freemeninvestments.com/,direct_domain,OFFICIAL_WEBSITE_FOUND,100,"Company name on page (100% match) | Registered office address found | Regulatory text: 'reserve bank of india' | Corporate email @freemeninvestments.com | Partial ownership signals: ['about us', 'contact us'] | Industry keyword: 'nbfc' | LinkedIn company page linked | Company name in title (92%)",https://www.freemeninvestments.com/,,2026-02-15T02:21:44.512222
2598,Freesia Investment And Trading Co. Ltd.,,,,N/A,,,URL_NOT_FOUND,0,,,,2026-02-15T02:21:49.208021
2599,Frenzy Commercial Pvt. Ltd.,,,,N/A,,,URL_NOT_FOUND,0,,,,2026-02-15T02:21:56.851417
2600,Friendly Financial Services Pvt Ltd,,,,N/A,,,URL_NOT_FOUND,0,,,,2026-02-15T02:22:03.999444
2601,Friends Capital Services Limited,,,,N/A,https://friends.com/,direct_domain,REVIEW_REQUIRED,47,"Company name on page (100% match) | Partial ownership signals: ['contact us', 'privacy policy'] | Industry keyword: 'capital'",,,2026-02-15T02:22:44.513697
2602,Friends Loan Company Ltd.,,,,N/A,,,URL_NOT_FOUND,0,,,,2026-02-15T02:23:12.680660
2603,Frigid Vyapaar (P) Ltd,,,,N/A,,,URL_NOT_FOUND,0,,,,2026-02-15T02:23:44.610917
2604,Frontek Sales Private Limited,,,,N/A,,,URL_NOT_FOUND,0,,,,2026-02-15T02:23:47.036175
2605,Frontier Capital Limited (  Earlier Frontier Leasing & Finance Ltd ),,,,N/A,https://frontier.com/,direct_domain,REVIEW_REQUIRED,65,"Company name on page (67% match) | Ownership signals: ['contact us', 'privacy policy', 'careers'] | Industry keyword: 'invest' | LinkedIn company page linked",,,2026-02-15T02:23:57.365351
2606,Frontier Vanijya  Pvt. Ltd.,,,,N/A,,,URL_NOT_FOUND,0,,,,2026-02-15T02:24:27.149116
2607,Frontline Holdings P Ltd,,,,N/A,https://www.frontlineholdings.com/,direct_domain,FALSE_MATCH,0,,,Insufficient evidence (score 0/100),2026-02-15T02:24:35.578976
2608,Frontline Securities Ltd.,,,,N/A,https://www.frontlinesecurities.com/,direct_domain,FALSE_MATCH,0,,,Insufficient evidence (score 0/100),2026-02-15T02:24:38.904242
2609,Ftcash Finance Pvt Ltd.,,,,N/A,https://www.ftcash.com/,direct_domain,OFFICIAL_WEBSITE_FOUND,75,Company name on page (100% match) | Corporate email @ftcash.com | Industry keyword: 'loan' | LinkedIn company page linked | Company name in title (100%),https://www.ftcash.com/,,2026-02-15T02:24:40.437411
2610,Fuehrer Capital Private Limited,,,,N/A,https://www.fuehrer.com/,direct_domain,REVIEW_REQUIRED,55,"Company name on page (100% match) | Ownership signals: ['about us', 'contact us', 'privacy policy'] | LinkedIn company page linked",,,2026-02-15T02:24:41.589444
2611,Fuji Global Finance Private Limited,,,,N/A,https://fujiglobalfinance.com/,serper,REVIEW_REQUIRED,60,Company name on page (100% match) | Industry keyword: 'nbfc' | LinkedIn company page linked | Company name in title (85%),,,2026-02-15T02:25:22.028517
2612,Fujitsu Capital Markets Ltd,,,,N/A,https://www.fujitsu.com/de/about/csr/materiality/,serper,OFFICIAL_WEBSITE_FOUND,85,"Company name on page (100% match) | Registered office address found | Ownership signals: ['board of directors', 'head office', 'investor relations'] | Industry keyword: 'finance' | LinkedIn company page linked",https://www.fujitsu.com/de/about/csr/materiality/,,2026-02-15T02:25:36.049775
2613,Fulfil Tie-Up (P) Ltd,,,,N/A,,,URL_NOT_FOUND,0,,,,2026-02-15T02:25:43.710433
2614,Fulford Sales (P) Ltd,,,,N/A,,,URL_NOT_FOUND,0,,,,2026-02-15T02:25:52.281526
2615,Fun N Food Pvt Ltd,,,,N/A,https://funfood.in/,direct_domain,FALSE_MATCH,37,Company name on page (100% match) | Partial ownership signals: ['login'],,Insufficient evidence (score 37/100),2026-02-15T02:26:00.429048
2616,Fundamental Finvest Pvt. Ltd.,,,,N/A,,,URL_NOT_FOUND,0,,,,2026-02-15T02:26:24.688274
2617,Fundamental Securities (P) Ltd,,,,N/A,https://fundamentalsecurities.com/,direct_domain,REVIEW_REQUIRED,65,"Company name on page (100% match) | Ownership signals: ['contact us', 'privacy policy', 'terms of service'] | Industry keyword: 'emi' | Company name in title (90%)",,,2026-02-15T02:26:31.779127
2618,Fundwiser Wealth India Private Limited,,,,N/A,https://fundwiser.in/,direct_domain,REVIEW_REQUIRED,65,"Company name on page (100% match) | Ownership signals: ['about us', 'contact us', 'our team'] | Industry keyword: 'loan' | Company name in title (58%)",,,2026-02-15T02:26:36.290799
2619,Funny Commotrade (P) Ltd,,,,N/A,,,URL_NOT_FOUND,0,,,,2026-02-15T02:26:45.902960
2620,Fusion Finance Limited,,,,N/A,https://www.fusion.in/,direct_domain,OFFICIAL_WEBSITE_FOUND,72,Company name on page (100% match) | Corporate email @fusion.in. | Partial ownership signals: ['contact us'] | Industry keyword: 'emi' | Company name in title (80%),https://www.fusion.in/,,2026-02-15T02:26:53.732453
2621,Future Finvest Co. Pvt. Ltd.,,,,N/A,https://www.futurefinvest.com/,direct_domain,FALSE_MATCH,0,,,Insufficient evidence (score 0/100),2026-02-15T02:27:16.212868
2622,Futuristic Solutions Limited (Formerly Moral Leasing Limited),,,,N/A,https://www.futuristicsolutions.com/,direct_domain,FALSE_MATCH,0,,,Insufficient evidence (score 0/100),2026-02-15T02:27:22.226497
2623,Fyl-Fot Trade & Commerce Private Limited,,,,N/A,https://www.fylfotgroup.com/,serper,OFFICIAL_WEBSITE_FOUND,82,"Company name on page (75% match) | Corporate email @fylfotgroup.com | Partial ownership signals: ['about us', 'contact us'] | Industry keyword: 'rbi' | LinkedIn company page linked | Company name in title (53%)",https://www.fylfotgroup.com/,,2026-02-15T02:27:45.539827
2624,Fynx Capital Limited (Earlier known as Rajath Finance Limited),,,,N/A,https://fynxcapital.com/,serper,REVIEW_REQUIRED,65,"Company name on page (75% match) | Ownership signals: ['about us', 'contact us', 'our team'] | Industry keyword: 'rbi' | LinkedIn company page linked",,,2026-02-15T02:27:56.100511
2625,G & G Fincap Pvt Ltd.,,,,N/A,https://fincap.com/,direct_domain,REVIEW_REQUIRED,65,"Company name on page (100% match) | Ownership signals: ['our team', 'careers', 'login'] | Industry keyword: 'rbi' | LinkedIn company page linked",,,2026-02-15T02:28:46.759459
2626,G B Business Ltd,,,,N/A,https://www.gbsolutions.nl/,serper,OFFICIAL_WEBSITE_FOUND,85,"Company name on page (100% match) | Registered office address found | Ownership signals: ['contact us', 'registered office', 'login'] | Industry keyword: 'loan' | LinkedIn company page linked",https://aibgb.co.uk/external-support,,2026-02-15T02:28:55.271202
2627,G B Impex & Finvest (P) Ltd.,,,,N/A,,,URL_NOT_FOUND,0,,,,2026-02-15T02:29:15.295362
2628,G B R Finvest (P) Ltd,,,,N/A,,,URL_NOT_FOUND,0,,,,2026-02-15T02:29:23.700330
2629,G C B Finvest (P) Ltd,,,,N/A,,,URL_NOT_FOUND,0,,,,2026-02-15T02:29:39.034707
